basin_id,n_twsa,r_asrz_twsa,n_sm,r_asrz_sm,r_sa_sm,lat,lon,area_km2,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,elev_mean,slope_mean,area_gages2,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,NSE,KGE,R2,FLV,FHV,low_flow_NSE,high_flow_NSE,ET_over_P,Q_over_P,alpha_mean,theta_cap_mean,aSrz_capacity_mm,mean_aSrz_mm,aridity_index,mean_lai,mean_realized_arz_mm,p95_realized_arz_mm,max_realized_arz_mm,mean_relative_soil_storage
2481000,99,0.6924690870852566,105,0.44164235069039187,0.4416423506903917,30.55861,-89.12194,249.23,4.7916427,3.2156103,0.04569933,0.00036539778,0.6710872,20.25,1.2816455,251.25,4.945866,51.66,5.61014,249.23,0.8845,4.726483,2.7052917,0.8153794,0.13514891,0.5802229,10.0,0.17679109,34.845715,1.5,0.43134162,1.7210225,0.63360345,46.62808,33.025703,20.125692,11.0,1.0,,0.0,0.0,0.2428,-12.2024,0.762444406747818,0.6608106083427701,0.7900726586287432,-12.281067418650943,-24.26339503510335,-102.66436004638672,0.7220320999622345,0.5050698168605526,0.4900403566497118,0.4956085979938507,228.4283142089844,171.33956909179688,91.17561340332033,0.6710872054100037,1.7366859912872314,91.17559353612074,152.3011562347412,171.33955192565918,0.4728351583486642
2481510,0,,105,0.4235837212399646,0.42358372123996463,30.48361,-89.27444,800.66,4.6208253,3.2160869,0.023743195,0.0007622545,0.6959984,20.4,1.2326283,246.6,4.710602,64.0,5.13464,800.66,0.7816,4.8138933,2.86341,0.8180009,0.14600515,0.752966,10.0,0.16988136,31.483036,1.5,0.4257241,2.024691,0.6147736,50.965183,30.319113,18.663105,11.0,1.0,,0.0,0.0,0.2518,-11.8855,0.8203199356794357,0.7243806541667368,0.8444142917478971,-45.40087650894659,-2.8401765704457413,-22.677461624145508,0.7858801335096359,0.5591695872703417,0.4367584667245324,0.5298076272010803,317.3191223144531,223.47216796875,110.4418487548828,0.6959983706474304,1.736718773841858,110.44185242232538,195.0596157073974,223.47215843200684,0.4423650142749567
3010655,0,,99,0.6009012443193751,0.6009012443193747,41.96173,-78.19807,254.44,3.2845874,2.261309,0.20555526,0.20726176,0.6884606,17.2,1.1661017,207.55,2.952347,635.06,32.95227,254.44,0.9918,4.949542,4.3873687,0.8870877,0.52544427,0.9376429,3.0,0.18937643,1.1622276,1.4521768,0.4524779,1.2611618,0.62244236,31.983719,49.05677,15.894017,10.0,1.0,,0.0,0.0,0.1893,-15.1986,0.7271109223365784,0.8032603769011033,0.7514957361743084,-71.84453769689443,-33.08136051458011,-22.54574966430664,0.6183676421642303,0.4768631779433472,0.5164987067996,0.3865666389465332,92.5342788696289,79.8793716430664,47.63874053955078,0.6884605884552002,1.8817719221115112,47.63874294888823,75.2367259979248,79.8793773651123,0.5737201105115951
3011800,0,,101,0.5767160838210748,0.5767160838210749,41.76645,-78.71864,100.1,3.589425,2.25325,0.16434577,0.2101927,0.6277467,14.65,1.1814516,199.35,2.9820495,628.71,19.77674,100.1,1.0,4.9967403,4.46164,0.8856262,0.5266771,1.0,3.0,0.19,1.0120482,1.5,0.43882802,1.649318,0.6314352,42.00856,40.38803,17.621113,10.0,1.0,,0.0,0.0,0.2501,-13.1728,0.7522638440132141,0.864590802470853,0.7781740729035808,-107.4225602892842,-11.021496985160086,-7.544622421264648,0.6129876673221588,0.439053196778684,0.5555722664835082,0.3524092733860016,71.62892150878906,64.50810241699219,40.08058166503906,0.6277467012405396,1.960143685340881,40.08057550383998,61.33846044540405,64.50810384750366,0.6112978935866554
3015500,0,,105,0.6681831743531931,0.6681831743531933,41.85256,-79.31727,784.85,3.5990882,2.2612991,0.18100353,0.19203852,0.62829775,15.4,1.1622641,197.85,2.9354599,492.56,22.04748,784.85,0.9837,4.4361877,3.8708048,0.86218405,0.49916843,0.8659097,3.0,0.1886591,6.969743,1.4782033,0.45376903,1.2383894,0.65383524,31.991686,52.75763,14.95231,10.0,1.0,,0.0,0.0,0.175,-15.466,0.7976637184619904,0.7758200629588747,0.8074230894571215,-375.3522779939354,-35.48727280230319,-7.742974281311035,0.6848275363445282,0.4502025003660068,0.5438237363281774,0.357296884059906,88.83857727050781,75.9634780883789,46.325233459472656,0.628297746181488,2.0711941719055176,46.32522716833784,71.10850973129273,75.96346807479858,0.5950312375557358
3021350,0,,104,0.6273229010520326,0.6273229010520326,42.01533,-79.78255,239.67,3.6857357,2.2654057,0.16883403,0.20826355,0.61464137,15.45,1.2409638,200.1,3.0666666,485.4,20.02559,239.67,0.9747,3.8585515,3.300109,0.8407871,0.4971505,0.7241421,11.0,0.18275858,9.968137,1.4252024,0.4663226,0.9929631,0.63730085,22.875505,61.351982,13.884773,10.0,0.9999823,,1.768604e-05,0.0,0.1276,-16.3597,0.6518696248531342,0.6264189932098307,0.6718785043053616,-62.98231412228458,-39.80937868267739,-13.183073043823242,0.4786954522132873,0.4366315140180256,0.5581434511519977,0.3587190508842468,89.19178009033203,79.77561950683594,49.81952667236328,0.6146413683891296,2.117359638214112,49.819524031787225,74.67912902832032,79.7756233215332,0.6123773135912056
3026500,0,,92,0.42613799021860993,0.42613799021860993,41.63117,-78.57669,20.31,3.539562,2.2624764,0.15658079,0.20981494,0.63919675,15.95,1.1433692,201.75,2.9800591,577.23,15.82974,20.31,1.0,4.893293,4.3762503,0.87686235,0.53114575,1.0,3.0,0.19,1.0,1.5,0.43869463,1.6527056,0.6309608,42.095856,40.28018,17.646622,10.0,1.0,,0.0,0.0,0.2212,-14.1475,0.7160682082176208,0.813196183475012,0.7372919263528664,-4.701577225126663,-32.15039473634289,-19.2841854095459,0.5804705023765564,0.4487744410978644,0.5457552364844934,0.3618010282516479,82.77706146240234,73.78639221191406,45.269981384277344,0.6391967535018921,2.144258975982666,45.26997601809696,70.04253416061401,73.78636884689331,0.6020787718598549
3028000,0,,92,0.46901736178668824,0.46901736178668835,41.57534,-78.69225,161.11,3.464323,2.2630546,0.15730335,0.20347431,0.65324587,16.4,1.1194539,203.6,2.9963207,569.02,18.29113,161.11,0.9796,5.075099,4.499304,0.89017737,0.51897496,1.0,3.0,0.19,1.0,1.5,0.4395822,1.6315775,0.6342119,41.517883,41.002647,17.466005,10.0,1.0,,0.0,0.0,0.2278,-13.925,0.7860415875911713,0.8111095453153078,0.7879633032824259,-105.12176414696052,-35.11031190042404,-5.9687819480896,0.6708211302757263,0.4570919469693401,0.537337833145968,0.3679856956005096,81.2156982421875,73.2920913696289,44.89799499511719,0.6532458662986755,2.138862609863281,44.89799915467068,69.54268708229064,73.29209351539612,0.5976039561427483
3049000,0,,103,0.6565501240437563,0.6565501240437567,40.7159,-79.69949,357.15,3.2924545,2.379358,0.13894431,0.13933338,0.72266996,17.9,1.1118013,216.65,3.1673977,365.27,16.00521,357.15,0.7165,3.9165757,3.3963242,0.8161149,0.48431286,0.52203226,11.0,0.18477967,1.0619469,0.8933547,0.45284835,1.1593568,0.38810262,31.58454,48.943657,19.734097,10.0,1.0,,0.0,0.0,0.1909,-15.1617,0.7039647996425629,0.711985611319694,0.7522353864252814,-83.26628691231691,-20.59256433280731,-27.707448959350582,0.6074633002281189,0.5209591299301334,0.4731785523090959,0.4315114915370941,112.42699432373048,105.91189575195312,56.92760467529297,0.7226699590682983,2.0378787517547607,56.9275992510636,93.08058385849,105.91189336776732,0.5444396837313742
3049800,0,,104,0.6616227027980587,0.6616227027980588,40.52035,-79.93811,14.89,3.027024,2.432801,0.12847611,0.11634191,0.803694,18.65,1.1441718,222.35,3.3920672,296.6,21.30523,14.89,0.2546,4.7948976,4.2078514,0.8648685,0.4679935,0.5603046,3.0,0.18560305,1.0,0.8,0.45909488,1.0392337,0.35957292,27.273684,53.189148,19.395954,10.0,1.0,,0.0,0.0,0.1451,-16.0333,0.3535875082015991,0.397693494600342,0.3582932224999328,75.54292754497187,-62.50916384628212,-71.17081451416016,0.2352320551872253,0.5662016452599317,0.428157955220276,0.4771009683609009,162.36788940429688,137.49893188476562,71.41397094726562,0.8036940097808838,1.5136758089065552,71.4139648791886,119.84709129333496,137.49892234802246,0.4965229316061772
3050000,0,,96,0.4240044342112769,0.42400443421127676,38.80927,-79.88173,487.29,3.8731253,2.4806497,0.07952218,0.15896446,0.64047754,14.7,1.1439688,194.6,2.882963,998.82,65.76346,487.29,0.9766,4.7093325,4.1480546,0.888989,0.5288891,0.99334025,3.0,0.18993793,1.5356662,0.97160625,0.45823324,0.99371475,0.4044124,26.73643,48.516094,19.002216,10.0,0.8722626,,0.07255129,0.055186104,0.1797,-14.9513,0.7972782701253891,0.7856427153650212,0.8061512863646374,43.113765552222254,-31.74571433336935,-19.21840476989746,0.7331417500972748,0.4307227371719052,0.5639125272341605,0.3587597608566284,68.94298553466797,55.12794876098633,33.76371765136719,0.6404775381088257,2.134312629699707,33.76371873045168,52.569728755950926,55.1279501914978,0.5893156176779821
3066000,0,,99,0.5016409379206986,0.5016409379206984,39.12705,-79.46838,222.79,4.160378,2.4500067,0.053701635,0.22250882,0.58889043,13.6,1.1012145,195.0,2.8718703,1072.01,68.69899,222.79,0.9532,4.1645255,3.6224427,0.8312584,0.4786381,0.89342505,3.0,0.18893425,1.3153409,1.1663164,0.45232502,1.1009892,0.5058179,29.10392,45.17073,19.85206,10.0,0.6795807,,0.3204193,0.3204193,0.1388,-14.2876,0.7643136233091354,0.8177909464972758,0.8033762524833655,22.97131983145304,-7.741349107200073,-6.048956394195557,0.6319378614425659,0.3418357300623555,0.6540146309003847,0.2923031747341156,52.30844497680664,41.43692779541016,27.1435604095459,0.5888904333114624,0.5397078990936279,27.143551031719444,38.95852928161621,41.43691062927246,0.6229265421991478
3069500,99,0.6206505699829763,103,0.4363424401829043,0.43634244018290447,39.12288,-79.68117,1856.85,4.0735183,2.4463277,0.06851637,0.19464463,0.60054415,13.15,1.1637168,190.2,2.8345752,961.46,63.79304,1856.85,0.9408,4.7255907,4.1221704,0.87559414,0.49165002,0.963433,3.0,0.19128473,1.0718076,0.9791066,0.4544065,1.105583,0.40702364,27.922754,47.434254,17.653084,10.0,0.8590525,,0.1381112,0.1381112,0.168,-14.8012,0.8540844321250916,0.8838419776565808,0.8542359605764905,-42.944909523294136,-32.104915937722055,-2.5623979568481445,0.7728137969970703,0.3884893784949573,0.6070465892243926,0.3284147679805755,53.0772590637207,45.13590240478516,28.320838928222656,0.6005441546440125,2.0748305320739746,28.32083770945508,42.239249038696286,45.13590240478516,0.6120020167269883
3070500,0,,105,0.747189222121798,0.7471892221217981,39.61564,-79.70477,517.38,3.7002122,2.434852,0.08002235,0.14472559,0.65803033,15.25,1.101083,203.35,2.9816716,599.73,30.19392,517.38,0.717,4.4941535,3.9325688,0.85738117,0.49433526,0.984759,3.0,0.18984759,1.1330845,1.0395513,0.44843584,1.2426733,0.44210583,34.601448,45.54442,19.185246,10.0,0.9981654,,0.0018345949,0.0018345949,0.1809,-15.2815,0.7793314605951309,0.7946519572415123,0.7822932654034761,-29.265735971669898,-28.59758446409645,-18.209686279296875,0.6452795565128326,0.452486767748557,0.5428370255107997,0.3715694546699524,83.07439422607422,69.71376037597656,41.68281173706055,0.6580303311347961,1.823325634002685,41.682828891971376,65.42969331741332,69.71377611160278,0.5850502401086474
3076600,0,,104,0.7770672444496083,0.7770672444496083,39.65614,-79.39411,127.4,3.6536865,2.4392269,0.07199406,0.1893955,0.66760707,16.1,1.0952381,206.8,2.9906,795.46,21.46688,127.4,0.8242,4.1184444,3.5488987,0.83443516,0.47465834,1.0,3.0,0.19,1.0243902,0.95247555,0.4454855,1.4753041,0.35619175,32.358616,40.23886,13.978899,10.0,1.0,,0.0,0.0,0.1923,-14.6633,0.6601694524288177,0.7333473384196378,0.6916550321248814,-85.46837426801412,-24.06639660402739,-35.10359573364258,0.5182541608810425,0.4320335772303339,0.5633039622706854,0.3619113862514496,104.1793441772461,85.81437683105469,49.77779769897461,0.6676070690155029,1.6427855491638184,49.77779627899376,77.84024143218994,85.81437397003174,0.5789689841501363
3078000,0,,104,0.7282548144871674,0.7282548144871677,39.70219,-79.13639,161.48,3.509217,2.4373631,0.090452775,0.19462544,0.6945604,17.15,1.0752351,214.45,3.0504978,767.06,30.57341,161.48,0.8405,3.9583855,3.4326162,0.8250485,0.4701671,1.0,3.0,0.19,1.1351352,0.96176,0.4374957,1.68912,0.4067163,43.035442,39.73748,17.281008,10.0,1.0,,0.0,0.0,0.148,-15.9667,0.7443720400333405,0.8230292914982525,0.7459769957513162,15.6806039805157,-18.59863515918553,-18.509389877319336,0.6163996458053589,0.4338247512966283,0.561762370981988,0.3744128048419952,91.8617172241211,76.7305679321289,44.800437927246094,0.6945604085922241,1.8483572006225584,44.80043415850065,70.21181411743164,76.73055648803711,0.57866760688455
3140000,0,,104,0.739154507880167,0.739154507880167,40.36285,-81.86236,70.35,2.9130788,2.4426806,0.1809561,0.08945848,0.838522,21.55,1.242075,241.2,3.7805643,287.7,15.82284,70.35,0.7138,2.6386442,2.2344687,0.7524202,0.44417858,1.0,11.0,0.18,1.0,1.5,0.46865624,0.7534574,0.65926415,17.967894,51.305546,23.552408,10.0,1.0,,0.0,0.0,0.12,-16.5,0.6537086069583893,0.6983634694086928,0.69099583839003,-44.411857034422006,-20.82073161687749,-72.93203735351562,0.5888155698776245,0.587762098813601,0.4068388944283079,0.4995826482772827,190.89845275878903,143.9725799560547,72.09432983398438,0.8385220170021057,1.438400387763977,72.09433223009327,120.06203384399414,143.97258377075195,0.4843153637065966
3144000,99,0.7920360428957429,105,0.7777970746519784,0.7777970746519784,40.13257,-82.14792,363.41,2.994623,2.4525154,0.15960352,0.093602404,0.81897306,20.35,1.2222222,239.65,3.6812596,292.28,13.11071,363.41,0.7303,3.7816308,3.2892187,0.81241393,0.47608596,0.8719026,11.0,0.18128097,11.226087,1.5,0.465498,0.88206035,0.69107836,22.552988,57.42461,20.20747,10.0,1.0,,0.0,0.0,0.1337,-16.1342,0.7322412431240082,0.6743625462255525,0.7515878800023299,-142.4056219186612,-50.86844234791116,-67.62364196777344,0.6879034638404846,0.5733058475821773,0.4202554319345607,0.4990512430667877,154.44595336914062,123.83102416992188,62.0461311340332,0.8189730644226074,1.6515686511993408,62.04614806971557,105.1292261123657,123.83105182647704,0.4734560905427131
3159540,0,,104,0.6857605992135125,0.6857605992135125,39.06369,-81.8818,400.85,3.1457207,2.5159197,0.106093064,0.07898348,0.79979116,20.8,1.1652662,240.1,3.671254,232.8,10.08158,400.85,0.8237,4.7308183,4.207541,0.8661275,0.5098616,0.7903148,3.0,0.18790315,1.1451613,1.4942371,0.47575024,0.5245507,0.7255612,11.417893,53.356346,35.233406,10.0,1.0,,0.0,0.0,0.12,-16.5,0.7037764489650726,0.7430402071411637,0.70813556319319,75.51277809118152,-17.625358037693776,-166.4574737548828,0.6375086009502411,0.6126499315210181,0.3828110510632075,0.5339773893356323,148.5419921875,123.5040054321289,62.53679275512695,0.799791157245636,2.1637156009674072,62.53679252284399,111.51198501586912,123.50400924682616,0.4499441629528207
3161000,0,,102,0.6529489952522631,0.652948995252263,36.39333,-81.40694,527.86,4.0471992,2.6984525,0.10387944,0.08744253,0.66674566,19.45,1.1932515,232.65,3.8775,834.21,57.20214,527.86,0.9955,4.757193,3.9557736,0.8590752,0.41440716,0.8747761,3.0,0.18874776,1.0890585,1.4552495,0.43879238,1.4317174,0.62592024,41.24064,38.04717,20.66459,7.0,1.0,,0.0,0.0,0.01,-14.1,0.8026984184980392,0.773313346132218,0.8783416654355756,-13.874633205017712,-7.837445173840936,-1.8658955097198489,0.7507013827562332,0.482168009785873,0.5161620430764451,0.389164537191391,333.31817626953125,218.35299682617188,126.9080047607422,0.666745662689209,0.5771381258964539,126.90799748642988,191.5366020202636,218.35298538208008,0.5467632015098954
3164000,99,0.8256851194459839,102,0.7484963243181226,0.7484963243181226,36.64735,-80.97897,2952.74,3.7405107,2.668294,0.10194605,0.08399589,0.7133502,19.7,1.1726191,235.4,3.9663017,766.6,45.80251,2952.74,0.9348,4.6225433,3.809423,0.852712,0.41146162,0.68422335,3.0,0.18727402,1.0446901,1.4072565,0.43883368,1.3999414,0.6101817,40.986916,37.45518,21.526756,7.0,0.7209808,,0.20073715,0.0,0.0225,-14.0123,0.8152466863393784,0.8416394867484049,0.8467168996954733,15.49543177618536,-25.00450084340996,-2.786251783370972,0.7333424091339111,0.5527614125620385,0.4441099729603224,0.4757386744022369,305.5073547363281,211.7550048828125,107.04598999023438,0.7133501768112183,2.4619059562683105,107.04598319006132,180.4592796325683,211.75500106811523,0.4605568452048778
3165000,0,,101,0.8145394452180612,0.8145394452180613,36.64596,-80.91924,102.0,3.6715016,2.6654282,0.091839634,0.075821616,0.72597766,21.3,1.2276657,252.2,4.3333335,707.63,45.4663,102.0,0.8448,4.5250854,3.5066953,0.8390499,0.36486688,0.7569155,11.0,0.18243085,1.027933,1.2928925,0.44603944,1.1553088,0.5713593,35.530605,41.571507,22.992191,7.0,0.69169605,,0.30830395,0.0,0.0439,-14.8399,0.6273893415927887,0.8021230791479015,0.6505506327731,20.759918687332924,-39.08330335326752,-1.3284454345703125,0.5541764199733734,0.5659962955502386,0.4291569674607814,0.5097768306732178,436.1786804199219,243.7141265869141,126.15007019042967,0.7259776592254639,2.3828723430633545,126.15008900491485,216.5927383422852,243.7141189575196,0.4009761249208547
3170000,0,,101,0.6539854531842703,0.6539854531842703,37.03763,-80.55672,794.64,3.322126,2.8167734,0.13043149,0.09455858,0.8478828,20.55,1.1947675,247.65,4.251502,713.74,32.96335,794.64,0.8847,4.6064906,3.7574034,0.8461966,0.4019594,0.51792985,11.0,0.1848207,1.0370059,1.384698,0.43716004,1.3476843,0.60834044,41.39545,34.20676,24.482199,7.0,0.8206545,,0.17465773,0.0046877866,0.0363,-14.3792,0.7206976413726807,0.7524850815293551,0.8011030953038651,-3.116242002304092,-9.262104843330643,-4.08623743057251,0.625937283039093,0.6230896152802713,0.3681602794760865,0.5665302276611328,427.49224853515625,255.3271484375,113.06959533691406,0.8478828072547913,2.576633214950561,113.0696250531203,205.4592918395996,255.32722854614252,0.3743619819675834
3173000,99,0.6778667015244381,103,0.7636289700976093,0.7636289700976091,37.26818,-80.70951,773.32,3.0228515,2.6330297,0.13711536,0.0942001,0.87104166,19.25,1.1882716,234.9,3.8666666,750.95,46.98351,773.32,0.8116,4.598903,3.9347367,0.8577884,0.444476,0.94103926,3.0,0.18941039,0.99651873,1.1829497,0.44912434,0.96510357,0.5369896,32.345448,40.630066,26.878702,10.0,0.75173974,,0.17438991,0.17438991,0.129,-15.3197,0.7316580414772034,0.7046317640870976,0.7463862601278949,-77.43460549906911,-42.95238154904452,-55.837738037109375,0.6657896637916565,0.6109461198060759,0.3828473088688167,0.5461744666099548,150.62754821777344,116.31927490234376,53.65108871459961,0.8710416555404663,2.51413631439209,53.65109386433648,100.45774345397948,116.31929206848145,0.4110856277431833
3180500,0,,92,0.25881374075833036,0.25881374075833036,38.54373,-79.83312,345.06,3.7828226,2.4860556,0.035102524,0.19530302,0.6571959,14.8,1.1607844,204.05,3.0274482,1057.03,44.26244,345.06,0.9877,4.7204895,4.182942,0.8781303,0.51451474,1.0,3.0,0.19,1.0541044,0.8525692,0.45664546,1.150848,0.3746416,29.167776,52.628174,16.303978,10.0,0.97857404,,0.021425957,0.021425957,0.187,-15.1304,0.7892102301120758,0.8465851471462614,0.7952679238401222,-29.089191768241093,-28.08705340074125,-13.299216270446776,0.7185711860656738,0.3992608799371384,0.5947738443811963,0.3324996531009674,79.86518859863281,66.67256927490234,42.127052307128906,0.6571959257125854,0.5538643002510071,42.127052603030776,62.40471382141113,66.67257118225098,0.6277935887811864
3182500,0,,94,0.34176250523249707,0.3417625052324971,38.18595,-80.13062,1364.97,3.5523312,2.5193524,0.037523013,0.17025308,0.709211,17.7,1.1644737,212.8,3.2193646,934.51,59.7077,1364.97,0.9922,4.786904,4.164756,0.8741622,0.4840897,0.9967383,3.0,0.1901957,1.121256,0.92046124,0.4538429,1.1691914,0.3858226,30.035372,48.010937,16.895988,10.0,0.8662322,,0.09681083,0.09681083,0.1711,-14.9304,0.8453978300094604,0.7870989185666131,0.858691801071124,-108.30297252979584,-28.451106672905624,-22.32402801513672,0.7945630252361298,0.4691345872120299,0.5248628886480668,0.4022709429264068,101.3893051147461,83.55220031738281,48.67266082763672,0.709210991859436,2.1024272441864014,48.672673709637536,78.1142436981201,83.55221748352051,0.5551008870343858
3186500,0,,95,0.40617048725055227,0.4061704872505524,38.379,-80.48397,329.68,4.142935,2.5149848,0.046984658,0.19073167,0.60705394,15.2,1.117647,206.8,2.9971015,1057.61,61.17799,329.68,0.9927,4.6722517,4.065811,0.88218033,0.495646,1.0,3.0,0.19,1.005894,0.8886934,0.45948562,0.96886307,0.41093954,26.756191,52.73777,20.3259,10.0,1.0,,0.0,0.0,0.19,-15.2,0.7441321611404419,0.8500190449911862,0.7500310019310498,-2.3083963780015444,-35.45791848099458,-6.79046630859375,0.6071617901325226,0.3731025677700683,0.6225977925657991,0.323397696018219,71.93199157714844,59.396240234375,37.17741012573242,0.6070539355278015,2.0591957569122314,37.17740517790506,55.57945117950438,59.396225929260254,0.6261517732078015
3187500,99,0.6983796006397063,101,0.5326864124435607,0.5326864124435605,38.29539,-80.52648,207.41,4.134423,2.521012,0.06988802,0.18282622,0.60976154,16.2,1.1211072,213.85,3.1333334,1061.95,60.18061,207.41,0.9918,4.649928,4.0091414,0.8772748,0.4746091,1.0,3.0,0.19,1.0124611,0.8300471,0.45503882,1.1662985,0.3775658,30.902931,52.35526,16.429754,10.0,0.9825912,,0.017408792,0.0,0.1905,-15.1617,0.7631785571575165,0.8250974819899209,0.763743169636701,39.72449003856346,-42.07658877780909,-4.665783882141113,0.6214519441127777,0.3779571746934866,0.617954883036031,0.3242220282554626,81.2728042602539,68.18517303466797,42.940574645996094,0.6097615361213684,2.109127998352051,42.94057500856291,63.72954330444336,68.18516159057617,0.6341855657538205
3213700,0,,105,0.7135399222168403,0.7135399222168402,37.67316,-82.28014,2425.06,3.4754128,2.612383,0.10480716,0.07309548,0.7516756,18.1,1.1528662,222.3,3.3861387,611.92,37.9826,2425.06,0.9792,5.006929,4.5245705,0.8804967,0.5501411,0.9989704,3.0,0.1899897,1.0236045,1.0319896,0.44013646,1.5673057,0.42866927,39.53702,37.862667,17.431635,10.0,0.98414063,,0.010590113,0.005269266,0.1735,-15.4761,0.6463524997234344,0.5603011472328706,0.748569733533824,-80.3757814197159,-35.08834365761074,-27.06745147705078,0.6157408058643341,0.5429563858005325,0.4518610299326464,0.4729654788970947,96.1406707763672,84.46755981445312,43.64929962158203,0.7516756057739258,2.2626841068267822,43.6492910603577,75.41237144470215,84.46752738952637,0.5010923140092249
3237280,0,,104,0.8247671253582193,0.8247671253582194,38.64369,-83.21574,32.95,3.5283532,2.5548472,0.04600106,0.08473064,0.7240906,19.05,1.1795666,238.85,3.6973684,248.51,31.52585,32.95,0.9863,5.0709147,4.5773973,0.8854111,0.5421403,1.0,3.0,0.19,1.2033899,1.5,0.47423467,0.7287041,0.704,15.933333,62.0,22.0,10.0,0.9914721,,0.008527854,0.008527854,0.122,-16.4139,0.384778082370758,0.5096583453080784,0.4130715466437781,66.76845043513318,-63.19130294590813,-2346.1865234375,0.3152943849563598,0.5759636061930442,0.4195747419933584,0.511978268623352,200.7629547119141,169.07498168945312,84.56884002685547,0.724090576171875,2.28059196472168,84.56884847485382,143.0707855224609,169.07498931884766,0.46575947938232
3237500,0,,105,0.7559616726703599,0.75596167267036,38.80368,-83.42102,1003.21,3.2265325,2.5528593,0.06061666,0.0787104,0.79120827,20.8,1.139726,239.5,3.7363493,272.36,14.22302,1003.21,0.5206,2.9966466,2.5697856,0.7611211,0.4442666,0.900924,11.0,0.18099076,4.2603006,1.3019674,0.4707095,0.59979314,0.58638525,14.542242,48.245655,30.806778,8.0,0.6464187,,0.21545668,0.21545668,0.1088,-15.4558,0.7479451596736908,0.7041603938535494,0.7556455698901207,18.381466264569585,-32.133727611872914,-222.89578247070312,0.7159702479839325,0.5551567326580596,0.4407003805361201,0.4892729222774505,118.57994079589844,101.94182586669922,51.77123260498047,0.7912082672119141,1.4713640213012695,51.77125312664536,88.62847909927368,101.94186639785768,0.4821525944068817
3238500,0,,105,0.7548535920679087,0.7548535920679086,38.85813,-83.92854,568.5,3.2526996,2.5560925,0.073574,0.07473853,0.7858373,20.9,1.1578947,239.6,3.7702596,285.37,7.5191,568.5,0.1747,2.1063282,1.7866023,0.70614785,0.431456,0.71306556,11.0,0.18,41.918297,1.499208,0.4712851,0.6429209,0.70780265,15.960616,54.318012,29.842108,8.0,0.663553,,0.33644703,0.33644703,0.0998,-14.9187,0.7178820371627808,0.7215189811042904,0.7212628282710556,43.9529990425468,-17.251591140895627,-441.0021667480469,0.6698251664638519,0.5252337506321194,0.4699729358015231,0.4753775000572204,85.63428497314453,81.82506561279297,43.8589973449707,0.7858372926712036,1.1347789764404297,43.85900201512897,72.47914338111877,81.82507920265198,0.5297330782736596
3241500,99,0.8291474104053669,105,0.7868535549652985,0.7868535549652987,39.72284,-83.88271,170.91,3.070156,2.511802,0.16111761,0.07794675,0.8181349,20.7,1.1896552,248.25,4.0596895,319.84,3.27837,170.91,0.0257,2.2432435,2.0392466,0.7242958,0.5467644,0.92862314,2.0,0.18,43.913044,1.5,0.4502461,1.0049896,0.6685186,31.59434,42.073086,25.59871,4.0,0.8715009,,0.12849908,0.8715009,0.0677,-12.4039,0.7577979415655136,0.7377410893355425,0.7727891908744249,-93.6831085180358,-22.13877067042794,-69.6952896118164,0.7311193943023682,0.5690023252684887,0.4249899316034347,0.4869197010993957,175.58984375,146.87435913085938,80.02396392822266,0.8181349039077759,0.8951672911643982,80.02395892138898,129.56888294219965,146.8743486404419,0.5079155527688529
3280700,0,,98,0.689806064478931,0.6898060644789308,37.16509,-83.30796,158.22,3.9905736,2.7306967,0.0089781275,0.058446083,0.6842868,18.85,1.1671827,232.5,3.5824344,540.37,28.95669,158.22,0.991,5.165211,4.668888,0.8859824,0.54618007,1.0,3.0,0.19,0.9917355,1.0,0.457533,0.9735772,0.47100002,27.2,49.3,23.9,10.0,1.0,,0.0,0.0,0.1743,-15.4907,0.6501689553260803,0.5044475754327977,0.6840260774036426,55.03934444846465,-46.02462470058062,-131.2758026123047,0.6278131306171417,0.5332661749024832,0.4620645323991458,0.4712737500667572,169.39633178710938,141.547607421875,77.90897369384766,0.6842867732048035,2.3482611179351807,77.9089747429068,129.08605270385743,141.54762649536133,0.5055436204805452
3281100,0,,102,0.5699505435084855,0.5699505435084856,37.15203,-83.7602,422.72,3.816215,2.687047,0.020118963,0.041671313,0.7041131,19.55,1.1957186,240.5,3.949097,403.43,22.48228,422.72,0.9463,5.1818686,4.683728,0.89029354,0.5467267,0.9948196,3.0,0.1899482,1.0714285,1.0114388,0.46550673,0.76030374,0.4778197,20.801044,52.487488,26.907518,10.0,0.9882014,,0.011798647,0.0,0.1317,-16.2624,0.7694488912820816,0.6156776063716105,0.7918836258481508,64.18236894437663,-26.128084308221005,-228.14324951171875,0.768739327788353,0.5288685514857271,0.4658690782126017,0.4644216001033783,153.262939453125,126.80471801757812,71.21222686767578,0.7041131258010864,0.570460319519043,71.2122342126564,115.72907466888428,126.80473232269289,0.5171506334139683
