basin_id,date,SNOWPACK_mm,MELTWATER_mm,Sa_mm,GW_mm,TWS_sim_mm,TWSA_sim_mm
2297310,2002-11-30,7.2209674e-05,7.7350844e-05,62.44485937754313,66.31298,128.75798958991678,5.03415695247628
2297310,2002-12-31,7.228066e-05,7.734865e-05,112.75336653186429,72.82964,185.58316248705665,61.85932984961616
2297310,2003-01-31,7.240466e-05,7.734502e-05,117.61861838063886,63.34941,180.96818246354297,57.24434982610248
2297310,2003-02-28,7.2198454e-05,7.735102e-05,69.6887126650129,55.213642,124.90250283621286,1.178670198772366
2297310,2003-03-31,7.219085e-05,7.735138e-05,52.197611901067916,54.443035,106.64079730736182,-17.083035330078673
2297310,2003-04-30,7.218907e-05,7.735132e-05,38.543809191385904,50.773552,89.31750965543615,-34.40632298200434
2297310,2003-05-31,7.218062e-05,7.735145e-05,48.74778009230091,49.426037,98.17396621298465,-25.549866424455843
2297310,2003-06-30,7.2181494e-05,7.735144e-05,100.52093887329102,62.485184,163.00627135910716,39.282438721666665
2297310,2003-07-31,7.218242e-05,7.735143e-05,106.55542878181704,56.276875,162.83245187346455,39.108619236024055
2297310,2003-08-31,7.2180446e-05,7.7351455e-05,131.97797098467427,84.0491,216.0272218231208,92.30338918568032
2297310,2003-09-30,7.218145e-05,7.735144e-05,144.94066670735677,95.81859,240.7594027168954,117.03557007945491
2297310,2003-10-31,7.218616e-05,7.7351455e-05,117.16936394476122,81.047264,198.2167758587297,74.49294322128921
2297310,2003-11-30,7.218528e-05,7.735132e-05,72.44288419087728,72.23765,144.6806814834107,20.9568488459702
2297310,2003-12-31,7.229557e-05,7.7348166e-05,66.46878999279392,69.87568,136.3446159454308,12.620783307990308
2297310,2004-01-31,7.226867e-05,7.7349e-05,60.61538745510963,64.81306,125.42859771022256,1.7047650727820667
2297310,2004-02-29,7.227809e-05,7.734873e-05,60.862595788363755,63.715496,124.57824016300533,0.854407525564838
2297310,2004-03-31,7.2184244e-05,7.735146e-05,57.1285519753733,58.41468,115.54338137676443,-8.180451260676065
2297310,2004-04-30,7.218298e-05,7.735146e-05,26.78164831797282,52.913933,79.69573166995373,-44.028100967486765
2297310,2004-05-31,7.2186165e-05,7.735146e-05,16.904076314741566,48.974007,65.87823287436937,-57.84559976307112
2297310,2004-06-30,7.218141e-05,7.735145e-05,61.953719504674275,54.76929,116.72316047021984,-7.000672167220657
2297310,2004-07-31,7.2180446e-05,7.7351455e-05,96.86933185208228,67.1863,164.05578024656302,40.33194760912252
2297310,2004-08-31,7.218242e-05,7.735143e-05,158.32083671323716,102.54849,260.8694740026464,137.14564136520593
2297310,2004-09-30,7.218158e-05,7.735144e-05,157.5492670694987,97.351166,254.90058135674917,131.17674871930868
2297310,2004-10-31,7.2181654e-05,7.735143e-05,120.43211463189894,76.32382,196.75609307753197,73.03226044009148
2297310,2004-11-30,7.218092e-05,7.735144e-05,61.64341278076172,65.39498,127.03854369739493,3.3147110599544334
2297310,2004-12-31,7.23192e-05,7.734743e-05,43.54385363671087,61.134537,104.67854115399724,-19.04529148344325
2297310,2005-01-31,7.2284434e-05,7.734839e-05,55.12902536699849,57.122467,112.25164117945796,-11.472191457982532
2297310,2005-02-28,7.221857e-05,7.735035e-05,34.3612060546875,51.927708,86.28906302324165,-37.43476961419884
2297310,2005-03-31,7.221361e-05,7.735073e-05,79.38748636553365,54.086338,133.47397458835363,9.750141950913132
2297310,2005-04-30,7.218216e-05,7.735144e-05,53.90716323852539,49.296066,103.20337778474132,-20.520454852699174
2297310,2005-05-31,7.218166e-05,7.735143e-05,47.88197603533345,47.966545,95.84866919675082,-27.875163440689676
2297310,2005-06-30,7.218161e-05,7.735144e-05,133.53936538696288,66.02479,199.56429989824053,75.84046726080004
2297310,2005-07-31,7.218039e-05,7.7351455e-05,134.43489566926033,64.76218,199.19721888451772,75.47338624707723
2297310,2005-08-31,7.218242e-05,7.735143e-05,98.58018050655242,62.38036,160.9606877211838,37.23685508374331
2297310,2005-09-30,7.218146e-05,7.735144e-05,65.19347508748372,61.745987,126.93961384767462,3.2157812102341268
2297310,2005-10-31,7.2181596e-05,7.735145e-05,84.6991588223365,66.78198,151.4812883161611,27.757455678720618
2297310,2005-11-30,7.2187664e-05,7.7351324e-05,103.7630630493164,62.62888,166.39209175395033,42.66825911650983
2297310,2005-12-31,7.228438e-05,7.7348515e-05,84.26820914976058,57.688244,141.95660252557835,18.232769888137852
2297310,2006-01-31,7.227462e-05,7.734876e-05,44.107939074116366,51.444454,95.55254264450407,-28.171289992936423
2297310,2006-02-28,7.227329e-05,7.734888e-05,67.52978311266217,51.172115,118.7020491506659,-5.021783486774595
2297310,2006-03-31,7.219596e-05,7.7351244e-05,30.4216495021697,45.49294,75.91473939833715,-47.80909323910335
2297310,2006-04-30,7.218088e-05,7.7351426e-05,11.67109980583191,41.575974,53.24722081437406,-70.47661182306643
2297310,2006-05-31,7.218345e-05,7.735147e-05,6.625971901801325,37.947803,44.57392579541333,-79.14990684202716
2297310,2006-06-30,7.218149e-05,7.735144e-05,39.22855916023254,37.669476,76.89818399427216,-46.825648643168336
2297310,2006-07-31,7.218245e-05,7.735143e-05,90.51836592151272,51.165154,141.68366797436934,17.959835336928847
2297310,2006-08-31,7.218039e-05,7.7351455e-05,107.8556385655557,67.820206,175.67598849452278,51.95215585708229
2297310,2006-09-30,7.218149e-05,7.735144e-05,157.0189448038737,95.66771,252.6868031787635,128.96297054132302
2297310,2006-10-31,7.218761e-05,7.735148e-05,91.11902113883725,72.86142,163.98059601618016,40.25676337873966
2297310,2006-11-30,7.223955e-05,7.7349854e-05,50.843535868326825,67.56012,118.40380534095432,-5.320027296486174
2297310,2006-12-31,7.2196424e-05,7.735105e-05,35.15965301759781,62.175804,97.33560682631135,-26.388225811129146
2297310,2007-01-31,7.2266186e-05,7.7348974e-05,47.27618014427923,59.46087,106.73720167125782,-16.986630966182673
2297310,2007-02-28,7.228192e-05,7.7348705e-05,56.212105887276785,58.161743,114.37399868196164,-9.349833955478857
2297310,2007-03-31,7.219537e-05,7.735123e-05,25.622141438145793,52.49213,78.11441818791566,-45.609414449524834
2297310,2007-04-30,7.218964e-05,7.7351346e-05,35.30395336151123,50.73106,86.03516242195498,-37.688670215485516
2297310,2007-05-31,7.218074e-05,7.735144e-05,15.26630703095467,46.061337,61.3277959107288,-62.39603672671169
2297310,2007-06-30,7.218161e-05,7.735144e-05,37.3323299407959,44.790688,82.1231665262528,-41.60066611118769
2297310,2007-07-31,7.218242e-05,7.735143e-05,76.66169751075006,55.066628,131.7284729473289,8.004640309888401
2297310,2007-08-31,7.218039e-05,7.7351455e-05,66.2782847496771,56.741497,123.01993378241183,-0.7038988550286689
2297310,2007-09-30,7.218146e-05,7.735144e-05,61.6271479288737,58.806866,120.43416340822903,-3.2896692292114693
2297310,2007-10-31,7.2181625e-05,7.735144e-05,74.22333932692005,62.54065,136.76413852015168,13.04030588271118
2297310,2007-11-30,7.218538e-05,7.735128e-05,44.4635046005249,56.890995,101.35465018007332,-22.369182457367174
2297310,2007-12-31,7.219831e-05,7.735107e-05,24.96779454138971,51.972042,76.93998777422436,-46.78384486321613
2297310,2008-01-31,7.225297e-05,7.734945e-05,35.455490296886815,49.27663,84.732270793146,-38.991561844294495
2297310,2008-02-29,7.222024e-05,7.735044e-05,39.042120177170325,46.91499,85.95725658846389,-37.7665760489766
2297310,2008-03-31,7.219474e-05,7.735119e-05,43.20059197948825,46.25455,89.45529455119193,-34.26853808624857
2297310,2008-04-30,7.218337e-05,7.735146e-05,59.01857992808024,49.118652,108.137381679515,-15.586450957925493
2297310,2008-05-31,7.2182054e-05,7.7351455e-05,17.48149388836276,42.130966,59.61260899311756,-64.11122364432293
2297310,2008-06-30,7.2181436e-05,7.735145e-05,65.77974637349446,49.659294,115.43919130635405,-8.284641331086448
2297310,2008-07-31,7.218245e-05,7.735143e-05,122.58003800915134,70.50756,193.0877491343915,69.36391649695099
2297310,2008-08-31,7.218042e-05,7.7351455e-05,141.3717257591986,84.975105,226.3469820533724,102.62314941593189
2297310,2008-09-30,7.218151e-05,7.735144e-05,109.85016148885092,77.962105,187.81241200447113,64.08857936703063
2297310,2008-10-31,7.219046e-05,7.735118e-05,72.09768282982611,73.87262,145.97045101592437,22.246618378483873
2297310,2008-11-30,7.2211726e-05,7.7350676e-05,34.75098241170247,66.69984,101.45096832359462,-22.272864313845872
2297310,2008-12-31,7.221682e-05,7.735047e-05,29.893420127130323,61.72695,91.62052252408772,-32.10331011335278
2297310,2009-01-31,7.2283074e-05,7.7348275e-05,25.129002232705393,56.67167,81.80082099345928,-41.92301164398121
2297310,2009-02-28,7.2259354e-05,7.734942e-05,30.817514623914445,53.21753,84.03519448323641,-39.688638154204085
2297310,2009-03-31,7.2210154e-05,7.7350574e-05,12.456605772818289,48.37946,60.83621188439593,-62.887620753044565
2297310,2009-04-30,7.219138e-05,7.7351346e-05,20.688299814860027,44.950565,65.63901609444777,-58.084816542992726
2297310,2009-05-31,7.2182425e-05,7.735147e-05,54.0191384284727,48.561977,102.58126522578894,-21.142567411651555
2297310,2009-06-30,7.218153e-05,7.735144e-05,96.65060272216797,54.63917,151.28992614429734,27.566093506856845
2297310,2009-07-31,7.218242e-05,7.735143e-05,115.19767539731917,63.606926,178.80475040330484,55.08091776586434
2297310,2009-08-31,7.218039e-05,7.7351455e-05,112.06763556695753,70.152275,182.22006141479903,58.49622877735854
2297310,2009-09-30,7.218143e-05,7.735145e-05,125.89346237182617,83.403404,209.29701283446315,85.57318019702265
2297310,2009-10-31,7.218426e-05,7.735145e-05,79.91895072690902,73.51275,153.4318499653147,29.708017327874217
2297310,2009-11-30,7.219322e-05,7.7351215e-05,37.86595942179362,66.99882,104.86492691869984,-18.858905718740658
2297310,2009-12-31,7.225772e-05,7.734941e-05,86.97125674832252,69.481125,156.45252594201978,32.72869330457928
2297310,2010-01-31,0.0070926533,7.754573e-05,78.88399677891886,64.68993,143.58110210849156,19.85726947105107
2297310,2010-02-28,7.2415576e-05,7.734452e-05,72.87439714159284,63.46168,136.33622949380984,12.612396856369344
2297310,2010-03-31,7.228253e-05,7.734852e-05,80.64556220269972,64.06176,144.7074760893947,20.983643451954208
2297310,2010-04-30,7.2187315e-05,7.7351484e-05,72.67382507324218,58.181374,130.85534464785113,7.131512010410631
2297310,2010-05-31,7.218075e-05,7.7351455e-05,37.05188800442603,52.217045,89.26908261306193,-34.45475002437857
2297310,2010-06-30,7.218141e-05,7.735145e-05,47.822790908813474,53.298466,101.12140502601154,-22.60242761142895
2297310,2010-07-31,7.218247e-05,7.735143e-05,80.82785427954889,62.516357,143.3443595125622,19.620526875121698
2297310,2010-08-31,7.218039e-05,7.7351455e-05,102.16897742978988,75.922035,178.0911579950583,54.3673253576178
2297310,2010-09-30,7.218143e-05,7.735145e-05,109.04933141072591,79.06665,188.1161338773505,64.39230123991001
2298123,1995-10-31,7.2190545e-05,7.7404846e-05,160.6821559782951,29.498041,190.18034638823647,71.2886103228303
2298123,1995-11-30,7.218215e-05,7.740473e-05,129.0626998901367,17.376078,146.4389268746774,27.54719080927123
2298123,1995-12-31,7.227264e-05,7.740237e-05,83.07281026532573,14.111311,97.18427086843111,-21.707465196975065
2298123,1996-01-31,7.223911e-05,7.740323e-05,88.12007190335181,17.903273,106.02349365149477,-12.868242413911403
2298123,1996-02-29,7.23102e-05,7.7401135e-05,60.29526072535022,15.758354,76.05376501831955,-42.837971047086626
2298123,1996-03-31,7.222089e-05,7.740377e-05,49.77001633182649,16.372671,66.14283708380718,-52.748898981599
2298123,1996-04-30,7.218184e-05,7.740474e-05,43.70120086669922,16.991549,60.69289889612264,-58.198837169283536
2298123,1996-05-31,7.218211e-05,7.7404744e-05,44.339652953609345,17.529509,61.86931177720544,-57.02242428820074
2298123,1996-06-30,7.219229e-05,7.740492e-05,90.22498334248861,27.73092,117.95605303196643,-0.9356830334397443
2298123,1996-07-31,7.219183e-05,7.740484e-05,78.55847340245401,29.312544,107.87116662202982,-11.02056944337636
2298123,1996-08-31,7.218931e-05,7.740485e-05,48.93325879496913,28.097029,77.03043576782933,-41.86130029757685
2298123,1996-09-30,7.2181916e-05,7.7404795e-05,40.93520704905192,28.176155,69.11151255261478,-49.780223512791395
2298123,1996-10-31,7.21854e-05,7.7404766e-05,74.8595825933641,34.37114,109.23087484779559,-9.660861217610588
2298123,1996-11-30,7.2181945e-05,7.740474e-05,41.53021119435628,29.065178,70.59553838062638,-48.2961976847798
2298123,1996-12-31,7.2236304e-05,7.740329e-05,36.99210874495968,27.485907,64.47816578535182,-54.41357028005436
2298123,1997-01-31,7.223406e-05,7.740333e-05,36.10920413847892,25.829433,61.93878900132803,-56.952947064078145
2298123,1997-02-28,7.218743e-05,7.740463e-05,36.01485095705305,24.638548,60.65354810585138,-58.2381879595548
2298123,1997-03-31,7.218175e-05,7.740474e-05,28.04600586429719,23.045792,51.09194713828648,-67.79978892711969
2298123,1997-04-30,7.218611e-05,7.7404795e-05,48.38113511403402,24.76186,73.14314383579986,-45.74859222960632
2298123,1997-05-31,7.219127e-05,7.740488e-05,69.50780019452495,26.648172,96.15612143089956,-22.735614634506618
2298123,1997-06-30,7.218526e-05,7.740482e-05,63.57647514343262,26.97211,90.54873630831571,-28.342999757090467
2298123,1997-07-31,7.218799e-05,7.740477e-05,84.6465577156313,37.01577,121.6624792972995,2.77074323189332
2298123,1997-08-31,7.218336e-05,7.740482e-05,92.27226724932271,46.10186,138.37427848359033,19.482542418184153
2298123,1997-09-30,7.219702e-05,7.740497e-05,65.60307019551595,46.037697,111.64091434705963,-7.250821718346543
2298123,1997-10-31,7.218103e-05,7.740471e-05,94.77409042850617,45.34217,140.11641257539256,21.22467650998638
2298123,1997-11-30,7.218184e-05,7.740474e-05,90.96771659851075,43.73205,134.69991879739828,15.808182731992105
2298123,1997-12-31,7.2192015e-05,7.740454e-05,136.21029663085938,52.762566,188.97300987133232,70.08127380592614
2298123,1998-01-31,7.218244e-05,7.740472e-05,147.48748680853075,49.616043,197.10367727153204,78.21194120612586
2298123,1998-02-28,7.219294e-05,7.7404526e-05,161.55540030343192,51.885883,213.44142955373744,94.54969348833126
2298123,1998-03-31,7.219195e-05,7.740454e-05,153.1832575644216,42.165684,195.34909386056378,76.4573577951576
2298123,1998-04-30,7.2181756e-05,7.740474e-05,98.52752583821615,30.0901,128.61777653961036,9.726040474204183
2298123,1998-05-31,7.219143e-05,7.740491e-05,43.55165137014082,26.986658,70.53846041639753,-48.35327564900865
2298123,1998-06-30,7.218576e-05,7.7404795e-05,47.24895973205567,27.787062,75.03617152252045,-43.85556454288573
2298123,1998-07-31,7.219194e-05,7.740483e-05,70.32103237029045,35.209007,105.53019095302137,-13.361545112384803
2298123,1998-08-31,7.218336e-05,7.740482e-05,89.0911139211347,44.366135,133.4574007370083,14.565664671602121
2298123,1998-09-30,7.218906e-05,7.740485e-05,101.45472564697266,55.341793,156.79666652099647,37.90493045559029
2298123,1998-10-31,7.2190815e-05,7.7404846e-05,96.71412437192855,50.106895,146.8211667071643,27.92943064175813
2298123,1998-11-30,7.2181756e-05,7.740474e-05,107.99750887552896,49.235588,157.2332464085882,38.34151034318202
2298123,1998-12-31,7.218211e-05,7.740473e-05,67.43822762273973,40.23123,107.66961136012551,-11.222124705280663
2298123,1999-01-31,7.223168e-05,7.7403376e-05,62.10145950317383,38.819,100.92060925931136,-17.971126806094816
2298123,1999-02-28,7.219289e-05,7.7404526e-05,43.34962831224714,34.974403,78.32418074605266,-40.56755531935352
2298123,1999-03-31,7.218205e-05,7.740473e-05,25.02006499998031,32.026623,57.046838220352996,-61.84489784505318
2298123,1999-04-30,7.2186085e-05,7.74048e-05,14.034865760803223,29.284182,43.319196310758706,-75.57253975464747
2298123,1999-05-31,7.218647e-05,7.740482e-05,42.01978505042292,30.16884,72.18877652668814,-46.702959538718034
2298123,1999-06-30,7.219146e-05,7.740485e-05,95.87614631652832,44.83291,140.70920505183702,21.81746898643084
2298123,1999-07-31,7.218296e-05,7.740481e-05,130.13982071415072,48.733784,178.87375586966687,59.98201980426069
2298123,1999-08-31,7.218799e-05,7.740477e-05,120.80572657431325,56.95984,177.76571614176223,58.87398007635605
2298123,1999-09-30,7.218642e-05,7.740487e-05,121.80338058471679,59.60718,181.41071312379378,62.518977058387605
2298123,1999-10-31,7.218179e-05,7.7404715e-05,112.14751237438571,57.59303,169.74069209060642,50.84895602520024
2298123,1999-11-30,7.218184e-05,7.740474e-05,76.86582260131836,52.0139,128.8798730718937,9.988137006487534
2298123,1999-12-31,7.219191e-05,7.740454e-05,53.993714240289506,47.333122,101.3269849826679,-17.564751082738283
2298123,2000-01-31,7.223668e-05,7.740328e-05,46.184888039865804,43.930542,90.11558102561403,-28.776155039792144
2298123,2000-02-29,7.218759e-05,7.740463e-05,38.067859386575634,40.926807,78.9948191447191,-39.896916920687076
2298123,2000-03-31,7.218175e-05,7.740474e-05,22.750115425355972,37.346447,60.09671360251988,-58.7950224628863
2298123,2000-04-30,7.218184e-05,7.740474e-05,29.884414037068684,35.319843,65.20440920470622,-53.687326860699955
2298123,2000-05-31,7.21903e-05,7.740484e-05,14.469937816742927,32.142952,46.61303839277459,-72.27869767263158
2298123,2000-06-30,7.2199175e-05,7.740506e-05,20.88599418004354,30.530111,51.416254588519706,-67.47548147688647
2298123,2000-07-31,7.218788e-05,7.740478e-05,52.85705357213174,34.260883,87.11808772663814,-31.77364833876804
2298123,2000-08-31,7.219126e-05,7.740494e-05,92.54479660526398,48.476185,141.0211322769779,22.12939621157173
2298123,2000-09-30,7.218855e-05,7.740482e-05,101.19291839599609,55.810303,157.0033700879554,38.111634022549225
2298123,2000-10-31,7.218613e-05,7.74048e-05,88.70831077329574,50.327644,139.03610372793676,20.144367662530584
2298123,2000-11-30,7.2186944e-05,7.740464e-05,39.271823755900066,43.003033,82.2750057774984,-36.616730287907785
2298123,2000-12-31,7.223234e-05,7.7403325e-05,25.283876911286384,39.288174,64.57220046858903,-54.31953559681715
2298123,2001-01-31,7.2345865e-05,7.740038e-05,23.084548827140562,36.11385,59.198547597999415,-59.69318846740676
2298123,2001-02-28,7.218197e-05,7.740473e-05,15.757275956017631,33.071766,48.82919069305795,-70.06254537234823
2298123,2001-03-31,7.218203e-05,7.740473e-05,25.042488128908218,31.20301,56.24564944377949,-62.64608662162669
2298123,2001-04-30,7.218184e-05,7.740474e-05,52.1582914352417,30.282692,82.44113253234293,-36.450603533063244
2298123,2001-05-31,7.21834e-05,7.740479e-05,24.398367543374338,26.67779,51.0763063274576,-67.81542973794858
2298123,2001-06-30,7.2197385e-05,7.740498e-05,54.73222484588623,30.710104,85.44247741963652,-33.44925864576966
2298123,2001-07-31,7.2187686e-05,7.740477e-05,118.97118476129347,54.2769,173.24823892135066,54.356502855944484
2298123,2001-08-31,7.2185365e-05,7.7404795e-05,148.28573706842238,57.329914,205.61580075159216,86.72406468618598
2298123,2001-09-30,7.218457e-05,7.740481e-05,153.24815088907877,64.97025,218.21855448643765,99.32681842103148
2298123,2001-10-31,7.219057e-05,7.740487e-05,137.34056780415196,53.319504,190.66022352180858,71.7684874564024
2298123,2001-11-30,7.2181756e-05,7.740474e-05,103.49849955240886,46.78752,150.28616884816438,31.3944327827582
2298123,2001-12-31,7.221085e-05,7.740395e-05,63.7309080554593,42.05879,105.78984301652001,-13.101893048886168
2298123,2002-01-31,7.228127e-05,7.7402015e-05,57.29948216099893,40.23874,97.53836876602216,-21.35336729938402
2298123,2002-02-28,7.2202e-05,7.740396e-05,55.700226238795686,38.76862,94.4689961995365,-24.422739865869673
2298123,2002-03-31,7.2193165e-05,7.740465e-05,45.068327073127996,36.24116,81.30963740210896,-37.58209866329722
2298123,2002-04-30,7.2181756e-05,7.740474e-05,27.06038932800293,33.23494,60.29547766316585,-58.59625840224033
2298123,2002-05-31,7.2188384e-05,7.740487e-05,27.787455128085227,31.39375,59.181353958397295,-59.71038210700888
2298123,2002-06-30,7.218863e-05,7.740485e-05,109.26447054545085,52.562202,161.82682195676122,42.935085891355044
2298123,2002-07-31,7.218905e-05,7.7404846e-05,164.71792996314264,56.77217,221.4902486086665,102.59851254326031
2298123,2002-08-31,7.219193e-05,7.740483e-05,138.41723140593498,53.414364,191.83174720181893,72.94001113641275
2298123,2002-09-30,7.2185496e-05,7.7404795e-05,136.58968276977538,62.29658,198.88641235681254,79.99467629140636
2298123,2002-10-31,7.218405e-05,7.74048e-05,94.45830658943423,52.436253,146.8947096336654,28.002973568259222
2298123,2002-11-30,7.21823e-05,7.7404715e-05,84.85063972473145,50.934414,135.78520703636508,16.8934709709589
2298123,2002-12-31,7.219674e-05,7.740445e-05,123.85318042385963,53.70928,177.56260837783856,58.67087231243238
2298123,2003-01-31,7.232261e-05,7.740101e-05,118.11710800663117,45.559975,163.6772354770334,44.78549941162723
2298123,2003-02-28,7.218221e-05,7.740473e-05,67.18585886274066,38.743496,105.92950221100962,-12.962233854396558
2298123,2003-03-31,7.2182134e-05,7.7404744e-05,53.7461307894799,37.594757,91.34104028669319,-27.550695778712992
2298123,2003-04-30,7.218678e-05,7.740464e-05,45.86421947479248,35.437386,81.3017541166669,-37.58998194873928
2298123,2003-05-31,7.219607e-05,7.7404955e-05,53.13643953877111,34.649918,87.78650871120396,-31.105227354202214
2298123,2003-06-30,7.218585e-05,7.7404824e-05,109.21271184285482,50.325928,159.53878865927837,40.64705259387219
2298123,2003-07-31,7.2188e-05,7.740477e-05,121.99713405486077,42.558807,164.55609089762632,45.66435483222014
2298123,2003-08-31,7.218316e-05,7.740482e-05,130.79839497227823,58.249546,189.04809344154003,70.15635737613385
2298123,2003-09-30,7.219283e-05,7.740488e-05,144.4863660176595,70.30721,214.79372704623844,95.90199098083227
2298123,2003-10-31,7.218613e-05,7.74048e-05,118.31837906376008,57.514515,175.83304333168076,56.94130726627458
2298123,2003-11-30,7.218182e-05,7.740474e-05,71.19151395161947,49.5344,120.72606282508156,1.8343267596753776
2298123,2003-12-31,7.224037e-05,7.740317e-05,71.50707774008474,48.419895,119.9271228018535,1.0353867364473217
2298123,2004-01-31,7.2216375e-05,7.740384e-05,67.57359510852444,44.102573,111.67631923101492,-7.215416834391263
2298123,2004-02-29,7.2192735e-05,7.740453e-05,64.62729447463462,43.01564,107.64308459377634,-11.248651471629842
2298123,2004-03-31,7.2181974e-05,7.740474e-05,59.00351001370338,39.57956,98.58321868047337,-20.308517384932813
2298123,2004-04-30,7.2181945e-05,7.740474e-05,38.39840393066406,35.644695,74.0432489264834,-44.84848713892278
2298123,2004-05-31,7.218555e-05,7.7404766e-05,33.44676116205031,33.665504,67.11241250072354,-51.77932356468264
2298123,2004-06-30,7.218567e-05,7.7404795e-05,65.37995859781901,39.30428,104.68439069459637,-14.207345370809804
2298123,2004-07-31,7.218316e-05,7.740482e-05,65.68217800509545,41.897743,107.58007044900602,-11.311665616400163
2298123,2004-08-31,7.219194e-05,7.740483e-05,153.43116563366306,79.45213,232.88344963970232,113.99171357429614
2298123,2004-09-30,7.218875e-05,7.7404846e-05,172.87241770426434,77.100624,249.97319685006224,131.08146078465606
2298123,2004-10-31,7.217935e-05,7.740474e-05,136.0076385005828,53.645138,189.65292562541552,70.76118956000934
2298123,2004-11-30,7.2181756e-05,7.740474e-05,80.92946268717448,43.495766,124.42537592518978,5.533639859783605
2298123,2004-12-31,7.222097e-05,7.740377e-05,66.1270016085717,42.042892,108.1700436893638,-10.721692376042384
2298123,2005-01-31,7.2244875e-05,7.740309e-05,76.57395627421718,40.285038,116.85914342434918,-2.0325926410569934
2298123,2005-02-28,7.218733e-05,7.740463e-05,49.37114674704416,36.4046,85.77589348516891,-33.11584258023727
2298123,2005-03-31,7.218718e-05,7.740463e-05,92.03704514042023,41.427277,133.46447134354963,14.572735278143455
2298123,2005-04-30,7.2181756e-05,7.740474e-05,60.462039438883465,33.53578,93.9979707585638,-24.893765306842383
2298123,2005-05-31,7.2186995e-05,7.740484e-05,43.58008046304026,30.76328,74.34350975438335,-44.54822631102283
2298123,2005-06-30,7.219488e-05,7.740488e-05,142.32626546223958,51.621845,193.94826043452898,75.0565243691228
2298123,2005-07-31,7.21856e-05,7.7404795e-05,146.66215072139616,47.569576,194.2318748524504,75.34013878704422
2298123,2005-08-31,7.218336e-05,7.740482e-05,125.00808765042213,49.025517,174.03375313332728,55.1420170679211
2298123,2005-09-30,7.2188435e-05,7.740481e-05,95.63346989949544,49.211327,144.84494901646298,25.9532129510568
2298123,2005-10-31,7.219604e-05,7.7404955e-05,109.24608612060547,59.46412,168.71035357161975,49.81861750621357
2298123,2005-11-30,7.2181945e-05,7.740474e-05,137.6241132100423,55.965492,193.58975390084936,74.69801783544318
2298123,2005-12-31,7.2196875e-05,7.740445e-05,107.67438088693926,46.913967,154.58849860527252,35.69676253986634
2298123,2006-01-31,7.221615e-05,7.7403856e-05,61.97661344466671,40.729977,102.70673873428431,-16.184997331121863
2298123,2006-02-28,7.224531e-05,7.740307e-05,63.06057221548898,39.19543,102.25615030342098,-16.635585761985197
2298123,2006-03-31,7.2182076e-05,7.740473e-05,35.39594354937154,35.379566,70.775661789895,-48.11607427551118
2298123,2006-04-30,7.2181756e-05,7.740474e-05,19.402292982737222,32.45188,51.854323850757886,-67.0374122146483
2298123,2006-05-31,7.2190465e-05,7.740486e-05,12.539759389815792,29.675238,42.21514645620106,-76.67658960920511
2298123,2006-06-30,7.219861e-05,7.7405035e-05,32.04768346150716,29.342506,61.39033960099866,-57.50139646440752
2298123,2006-07-31,7.2199575e-05,7.7404955e-05,92.60914574899981,43.21419,135.82348549821825,16.93174943281207
2298123,2006-08-31,7.21862e-05,7.7404824e-05,110.63507326187626,55.290726,165.9259479456361,47.03421188022992
2298123,2006-09-30,7.2193754e-05,7.740493e-05,166.89471842447918,71.873344,238.76821498768015,119.87647892227398
2298123,2006-10-31,7.2181836e-05,7.740474e-05,98.21686307845577,53.35642,151.57342967492806,32.681693609521886
2298123,2006-11-30,7.2191986e-05,7.740454e-05,61.70256156921387,50.174026,111.87673676490498,-7.014999300501202
2298123,2006-12-31,7.218203e-05,7.740473e-05,45.36239673245338,46.276413,91.63896186723896,-27.252774198167216
2298123,2007-01-31,7.221297e-05,7.740384e-05,47.95406538440335,43.981087,91.93530136301003,-26.95643470239615
2298123,2007-02-28,7.224566e-05,7.740315e-05,45.956689970833914,41.77889,87.7357277770799,-31.156008288326277
2298123,2007-03-31,7.218203e-05,7.740473e-05,28.402448038901053,38.21248,66.61507478670848,-52.2766612786977
2298123,2007-04-30,7.218184e-05,7.740474e-05,30.006586774190268,35.86214,65.86887777923015,-53.02285828617603
2298123,2007-05-31,7.218175e-05,7.740474e-05,28.080394929455174,33.722794,61.80333723365883,-57.08839883174735
2298123,2007-06-30,7.219166e-05,7.740486e-05,50.224993260701496,34.543766,84.76890887894187,-34.122827186464306
2298123,2007-07-31,7.21856e-05,7.7404795e-05,92.03641940701392,46.561726,138.59829141443709,19.706555349030907
2298123,2007-08-31,7.218336e-05,7.740482e-05,78.90462420063633,48.6571,127.56187237436497,8.670136308958789
2298123,2007-09-30,7.219181e-05,7.740483e-05,70.51437276204427,51.13193,121.64645162911741,2.7547155637112297
2298123,2007-10-31,7.219285e-05,7.740494e-05,67.7370371664724,52.231045,119.96822931856431,1.0764932531581337
2298123,2007-11-30,7.218184e-05,7.740474e-05,46.654421997070315,48.254704,94.90927663126058,-23.982459434145596
2298123,2007-12-31,7.2186784e-05,7.7404635e-05,35.45758659608902,44.189648,79.647380416539,-39.244355648867185
2298123,2008-01-31,7.2229435e-05,7.740341e-05,32.87131321814753,40.86167,73.73313269904283,-45.15860336636335
2298123,2008-02-29,7.218684e-05,7.740463e-05,36.72552963783001,38.68189,75.40756833579056,-43.48416772961562
