basin_id,max_realized_arz_mm,p_mean,pet_mean,mean_lai,slope_mean,sand_frac
6188000,85.32160902023315,2.2527447,2.5316746,0.4954786002635956,104.83955,50.154987
6191500,89.06642121076584,2.1638672,3.3326783,0.6837338209152222,94.05817,51.381386
6221400,22.200386242941025,1.5506407,3.0047584,0.4001557826995849,127.16435,46.649975
6224000,33.97974333167076,1.4790363,2.5851634,0.4617522358894348,105.14637,38.45272
6278300,45.62447407841682,1.9339192,2.5517628,0.602593719959259,86.72682,24.335459
6280300,52.455867528915405,1.9521493,2.5439663,0.4067423939704895,141.18886,53.548256
6289000,158.04616355895996,1.721811,2.4896524,0.9213294386863708,86.42554,25.136673
6291500,162.60659217834473,1.562178,3.1041448,0.7035247683525085,100.83533,26.015482
6311000,125.31561946868896,1.4565654,2.441524,0.8582970499992371,41.0532,42.225155
6332515,165.53355407714844,1.2116373,2.4751542,0.5943301916122437,21.51406,16.136198
6339100,172.08859252929688,1.1555797,2.1185958,0.345197856426239,10.76088,19.436535
6339500,171.91264724731445,1.1363546,2.1597831,0.5182813405990601,10.60067,19.103651
6344600,172.3842315673828,1.136924,2.1298032,0.5227580666542053,7.89802,18.507246
6350000,165.27434921264648,1.0779603,2.1746788,0.3421111702919006,7.61453,16.929003
6352000,163.08071899414062,1.0956674,2.3346415,0.3447040915489197,7.25043,18.64187
6353000,169.4851303100586,1.1352279,3.0430996,0.34912109375,9.54494,19.476898
6354000,170.64836502075195,1.1381875,2.6407132,0.5215453505516052,9.74186,20.056463
6360500,215.54706573486328,1.1871923,2.279332,0.453190267086029,10.51138,19.135103
6404000,169.24916458129883,1.54082,2.4086094,0.3494907915592193,44.57631,24.769073
6406000,184.6569118499756,1.4281505,2.3712938,1.152918815612793,35.11128,27.85376
6408700,194.8723793029785,1.838093,2.3532102,1.667629361152649,35.35106,27.466667
6409000,175.8383903503418,1.7334429,2.6029174,1.42138409614563,31.3792,27.120388
6431500,225.0719223022461,1.9651828,2.9063623,1.3126243352890017,36.22756,32.046913
6440200,206.3489570617676,1.3160096,2.364043,0.3826257884502411,9.79001,13.916115
6441500,188.5573387145996,1.3095058,2.335091,0.4753606915473938,12.47192,9.006174
6447000,210.46186065673828,1.3131609,2.7254627,0.3885117769241333,14.40932,16.69063
6447500,174.45568466186523,1.4371814,2.4158187,0.3932482004165649,6.49678,43.182594
6450500,162.5889596939087,1.4714113,2.3672252,0.4170714914798736,10.41664,50.059135
6452000,212.53263092041016,1.3820931,2.409193,0.526638925075531,12.73758,21.65768
6453600,228.04914093017572,1.7176564,2.3858333,0.798923134803772,12.77542,27.018963
6464500,188.6859073638916,1.5464394,2.401681,0.6550756096839905,9.07924,58.983562
6468170,223.4376335144043,1.3077453,2.0655718,0.3499332666397095,4.68375,44.458195
6468250,219.12159729003903,1.319755,2.8503382,0.6431238055229187,4.53343,45.84774
6470800,230.33057403564453,1.557599,2.105191,0.7293813228607178,3.54676,43.739788
6477500,208.1493625640869,1.6800164,2.3353217,0.7582268118858337,5.211,31.207762
6479215,221.8818359375,1.8067749,2.1791058,0.3246535956859588,6.43082,40.20576
6479438,234.94611740112305,1.7645599,2.241006,0.7982811331748962,5.06923,30.058401
6601000,209.0241737365723,2.1150076,2.4015775,0.9030529856681824,9.0517,16.009365
6614800,30.930716693401337,2.917614,3.7754972,1.0558431148529053,145.84396,28.466667
6622700,124.25545406341551,2.25715,3.3312938,1.273701310157776,71.34178,51.980186
6623800,146.6864891052246,2.8684723,3.0461822,1.097744703292847,90.87092,52.803093
6632400,110.1940770149231,2.246401,3.2753866,0.9280723333358764,69.03992,46.78563
6746095,57.37103080749512,2.754987,2.9864066,0.974986732006073,121.42221,44.33446
6784000,288.4706039428711,1.7451116,2.476444,0.7013343572616577,7.87218,37.590286
6803510,138.88444709777832,2.104924,2.4954443,0.8334052562713623,8.11686,17.898794
6803530,133.78121376037598,2.142568,2.4863467,0.8119776844978333,8.30034,14.068353
6814000,84.52787601947784,2.4006023,2.5771983,0.93053537607193,7.57575,22.406517
6847900,217.60365676879883,1.5756017,3.3056068,0.5240278840065002,6.55023,17.560633
6853800,247.9926643371582,1.9458754,2.8516285,0.7131620645523071,6.65393,15.496476
6876700,164.50475311279297,2.0557768,2.67957,0.7355601191520691,8.37527,14.28518
6878000,138.35217934846878,2.229781,2.8935924,0.8051117062568665,6.59798,18.623596
6879650,157.98599290847778,2.6237466,2.6442888,0.5049722790718079,11.67178,10.58362
6885500,128.2504825592041,2.4455743,2.866789,0.8384308815002441,8.30284,20.021727
6888500,127.1539077758789,2.6380014,2.728151,1.0554816722869873,10.57049,10.128387
6889200,124.49011898040771,2.5896235,2.621313,0.4564971029758453,8.52093,17.601826
6889500,105.87989354133606,2.6198304,2.6284468,1.056893229484558,8.09609,17.535503
6892000,122.44926834106444,2.774991,2.6200752,1.078133225440979,9.14485,17.627165
6903400,90.73563647270204,2.7716727,2.4315503,1.1944868564605713,4.78235,21.23388
6906800,78.07464873790741,3.190375,2.6564198,1.3074785470962524,8.38096,13.108634
6910800,130.2052984237671,2.6676865,2.7161386,1.0331616401672363,6.45264,9.990788
6911900,107.72653514146803,2.665384,2.6719074,1.0325218439102173,6.40301,9.6367
6917000,126.49801135063171,3.0200136,2.7537615,1.151340126991272,6.4432,12.589621
6918460,171.07937622070312,3.2294867,2.7534082,1.4907468557357788,8.23995,15.491418
6919500,187.8729238510132,3.3169856,2.8520894,1.3942914009094238,6.03069,17.715364
6921070,125.93256092071532,3.2415414,2.7521188,1.5265787839889526,9.47519,15.064091
6921200,155.3836669921875,3.232653,2.7381473,1.4892351627349854,8.87458,14.365503
6934000,160.42709875106812,3.2560015,2.701933,1.7986165285110474,11.8533,15.499686
7014500,193.58928298950195,3.284264,2.7721395,2.072712182998657,11.88533,17.009502
7056000,188.055495262146,3.6173716,2.804693,2.4148919582366943,41.947,22.493973
7057500,244.5766830444336,3.2612717,2.7734816,2.04534649848938,11.24276,18.846437
7060710,280.3906002044678,3.6965039,3.0475287,2.7088711261749268,18.02579,23.800272
7066000,261.1093530654907,3.2879248,2.7539284,0.5392880439758301,10.30686,15.28462
7067000,267.9720706939697,3.4428022,2.7574596,0.5820896029472351,11.97771,15.822013
7068000,233.9216318130493,3.4040918,2.7470498,2.293489694595337,12.0651,15.891862
7071500,317.0580291748047,3.3388214,2.7702215,2.0568830966949463,10.03191,17.202253
7083000,23.91493414342404,2.0837085,2.8430176,0.5340909957885742,158.91882,37.106712
7142300,185.8733386993408,1.8067447,2.8326976,0.6689126491546631,4.76724,53.138767
7145700,98.4494648873806,2.5105217,2.8004146,0.7713577151298523,3.99175,21.101946
7148400,175.9758415222168,1.9095825,3.2005124,0.6581974029541016,9.72975,29.208633
7149000,137.72302317619324,1.9758124,3.00993,0.684890866279602,8.31384,30.60763
7151500,196.13901329040527,2.3161807,2.980717,0.7384678721427917,5.91848,43.279747
7167500,98.10115104913712,2.816464,2.7213292,1.1041195392608645,10.91937,9.4913025
7180500,171.88684225082395,2.6075892,2.9313836,0.9228366613388062,4.64743,8.809583
7184000,83.3894961476326,3.2553825,2.7419055,1.011652946472168,3.48891,17.505983
7195800,253.21831130981445,3.5041301,2.8627584,1.4676121473312378,10.46386,15.514295
7196900,268.50242614746094,3.703662,2.8630457,0.4271630346775055,35.12088,24.527893
7197000,204.1276035308838,3.6241999,2.871806,1.941731214523316,21.68267,18.31122
7208500,90.98856580257416,1.658679,2.9161868,1.160223126411438,72.29899,39.211086
7226500,145.85660076141355,1.07436,2.7100155,0.3472743630409241,17.56282,41.269135
7261000,180.5350966453552,3.749128,2.9037974,1.6105859279632568,14.38002,42.01656
7263295,182.66811180114743,3.9461176,3.3897462,2.328486204147339,27.63587,35.743603
7290650,202.99466037750244,4.154616,3.4228578,2.516035318374634,7.48765,25.87071
7291000,311.23970794677734,4.273158,3.1913815,0.5117742419242859,7.60783,32.340897
7292500,287.1455268859863,4.2555304,3.474859,2.404749631881714,7.03828,31.9168
7295000,315.9160919189453,4.3807516,3.5538812,2.459146499633789,6.82945,29.27577
7299670,205.3888578414917,1.7728337,4.142274,0.5882539749145508,6.82082,25.787966
7301410,241.3634452819824,1.6901382,2.9084902,0.472155749797821,10.70028,64.370514
7301500,201.4276390075684,1.727733,3.0996716,0.582815945148468,9.12835,48.283367
7315200,240.82524251937863,2.2319932,3.8114874,0.927742600440979,5.60451,31.438858
7315700,170.12802135944366,2.5022068,3.0694742,0.9320703744888306,6.30245,35.7376
7335700,151.80745482444763,4.235283,2.8374484,2.8685574531555176,54.44576,35.65063
7340300,166.23044776916504,4.3828335,2.8795407,2.3307249546051025,20.62376,27.056105
7346045,383.8832416534424,3.5820246,3.1423192,1.7678333520889282,7.44495,58.69086
7359610,144.63840293884277,4.2805476,2.9180675,1.2020872831344604,26.3835,30.968464
7362100,335.5922403335572,3.807911,3.0545096,1.9419472217559808,5.30737,33.494194
7362587,107.4778470993042,4.2130675,3.159703,2.838629484176636,26.09551,34.875
7373000,292.7143096923828,4.2429075,3.4136755,1.3386121988296509,4.91804,43.800297
7375000,220.0557403564453,4.6118836,3.7151341,1.957865715026856,3.81251,43.424217
7376000,202.05544471740723,4.5874057,3.935051,1.6091835498809814,3.57506,36.6255
8013000,140.15590000152588,4.3200464,3.2196553,1.371931076049805,4.567,31.764814
8014500,181.18902206420896,4.47233,3.2702677,1.766750693321228,3.28615,34.605965
8023080,224.05659008026123,4.0233674,3.2216694,2.0245604515075684,4.78985,31.542965
8025500,186.0322523117065,3.995755,3.217361,1.703862547874451,6.86134,29.232468
8029500,320.1682777404785,4.203684,3.5728624,1.692481517791748,5.08421,57.49543
8050800,193.45549964904785,2.8193483,3.1417925,1.2027368545532229,5.75131,39.41883
8066200,177.93779754638672,3.8147583,3.8864117,2.08208441734314,6.98455,34.012512
8066300,283.27171516418457,3.9762492,4.1909184,2.251901865005493,4.66804,52.02651
8070000,222.267972946167,3.6437795,3.6783774,0.6462408304214478,5.61372,46.635345
8070200,237.3159999847412,3.6767147,4.0257716,2.0815882682800293,4.64193,45.800568
8079600,251.7681517601013,1.3724203,3.5807564,0.4236851036548614,5.15091,44.754463
8082700,197.3869891166687,1.8272102,3.6518407,0.5662450194358826,4.04181,25.28627
8086212,182.290602684021,1.908219,3.2612162,0.7649669647216797,10.25442,21.55302
8086290,277.6775016784668,2.018211,3.5747094,0.8662879467010498,7.94291,29.388548
8101000,257.31812953948975,2.3964818,3.3018892,0.9287731647491456,11.33266,18.27886
8103900,277.0700378417969,2.4449513,3.32525,0.94383704662323,9.98524,26.8
8104900,221.72735357284543,2.5203314,3.3521163,1.0551643371582031,12.46897,21.299976
8109700,307.67690563201904,2.6378167,3.3909214,1.2476047277450562,6.2489,55.713257
8150800,272.3360176086426,2.10541,3.3503053,1.0364577770233154,14.64471,20.689054
8155200,238.1700534820557,2.504512,3.3766212,1.0672032833099363,13.093,26.777414
8158700,263.2075719833374,2.563503,3.3749857,1.0884929895401,13.35994,26.759872
8158810,274.64300632476807,2.508961,3.3770826,1.2009094953536987,10.64469,26.8
8164000,138.59186765551567,2.9330008,4.743906,1.282015681266785,4.02264,45.078842
8164300,206.70436573028564,2.8500602,4.7189584,1.2244764566421509,5.75162,38.879536
8164600,120.90814173221588,3.10259,3.7774491,1.3424279689788818,1.85956,55.038452
8165300,273.1194496154785,2.228876,3.3454733,1.0254979133605957,10.29971,9.471
8171300,304.7690954208374,2.560382,4.6750374,1.082336664199829,13.97922,24.577114
8175000,264.7273759841919,2.4163094,3.4442956,1.1820777654647827,5.3832,46.370605
8176900,220.966726064682,2.4921436,3.8805728,1.2530437707901,5.1182,56.26741
8178880,313.02684020996094,2.475807,3.3824854,1.1582175493240356,19.49002,10.071249
8189500,212.2642295360565,2.374371,4.736853,1.2401928901672363,4.02675,49.947865
8190000,293.76924228668213,1.9173895,3.3989081,1.0170550346374512,17.30756,10.284459
8190500,281.83020877838135,1.8268542,4.2063613,0.8533194065093994,13.29277,9.3565445
8194200,276.54875802993774,1.3972156,3.6192653,0.7325398921966553,5.02405,31.6821
8195000,311.5061321258545,2.211577,3.387042,1.206839680671692,20.77367,10.646625
8196000,277.1605520248413,2.0857878,3.4210217,1.3126181364059448,22.61663,10.029464
8198500,333.4792022705078,2.2533731,3.4152603,1.1303486824035645,15.828,12.8405695
8200000,291.7347803115845,2.3936496,3.3951187,1.1553685665130615,21.00912,11.616256
8202700,328.4672956466675,2.226349,3.4286418,1.2188730239868164,15.73611,14.972712
8267500,41.439547061920166,1.6787187,3.5574133,0.5883370041847229,149.08403,23.426653
8269000,80.80909657478333,1.5455374,3.793537,1.2293919324874878,117.24472,28.429472
8271000,40.01765412092209,1.6940479,4.0273457,1.1549793481826782,141.28096,31.008898
8324000,122.83522081375122,1.5315797,3.0631292,1.1311157941818235,74.75895,43.320538
8377900,125.25886726379396,2.0428145,3.0599415,0.5155987739562988,105.29076,33.960564
8378500,109.62511253356934,1.9563382,3.1355615,1.563315987586975,104.53474,36.864975
8380500,110.45521116256714,1.7482806,3.0552,1.4619061946868896,74.8758,29.58785
9034900,68.84523010253906,2.586208,2.998558,0.5555140376091003,102.75895,28.466667
9035800,150.53903198242188,2.4559863,3.817229,0.7056536674499512,145.66646,49.32241
9035900,146.59877014160156,2.3874538,3.4348536,1.008208155632019,123.91195,37.729053
9047700,188.43606567382807,2.0308487,3.9092886,1.0488673448562622,103.791,47.33715
9065500,68.20053768157959,2.5703833,3.719378,0.9148237705230712,112.77892,41.557144
9066000,95.01086807250977,2.2693949,3.472258,0.7813230752944946,96.54414,45.44575
9066200,52.14338994026184,2.65023,3.705613,0.4834726750850677,145.36852,43.38301
9066300,167.78148460388184,2.5218453,3.7484508,1.2764309644699097,143.8313,52.34746
9081600,43.80685651302338,2.678278,4.0248146,0.8848925232887268,150.5766,29.759398
9107000,111.719407081604,1.9150541,3.2274008,0.6930481791496277,103.42073,52.962322
9210500,143.8992726802826,1.3827666,2.6296828,0.5463852286338806,59.4828,33.81894
9223000,183.4341173171997,1.7340766,2.73531,0.8559938669204712,61.24655,33.46981
9306242,176.93999004364014,1.2684436,3.683803,0.4564054608345032,61.01553,34.32493
9312600,201.99461317062372,1.5840958,3.755034,0.6991254687309265,72.89216,39.37023
9352900,24.59464882314205,2.5243409,3.1343396,0.6545041799545288,156.08833,44.105873
9378170,260.5624485015869,1.6233087,2.908897,0.9022752046585084,67.67706,47.533875
9378630,251.4416236877441,1.5805202,2.9688559,0.9265490770339966,53.41527,49.93962
9386900,142.80203342437744,1.2139466,3.0046704,0.9153379797935486,37.39246,41.939663
9404450,221.0691324472428,1.3504599,3.8622332,1.3210904598236084,56.22302,30.91059
9430500,177.13067758083344,1.2907776,3.4497507,0.6581765413284302,58.13208,36.925934
9430600,82.36471652239561,1.5888981,4.2613864,1.1681100130081177,84.46138,48.592422
9447800,112.60344223678112,1.0724257,3.2594604,0.4352515935897827,59.50706,20.789501
9480000,267.3515865802765,1.4274195,3.505479,0.5992820262908936,40.83588,41.149857
9484000,81.99380918499082,1.5645038,4.597359,0.8067383170127869,112.56283,23.512833
9484600,227.3385601043701,1.2634045,3.703829,0.415141224861145,44.72847,34.64011
9492400,147.5648683309555,1.7752703,3.3313205,0.5126472115516663,65.37777,41.578278
9494000,216.5454060435295,1.7093457,3.1023726,0.9600363373756408,50.88758,35.86927
9497800,242.71546149253845,1.5271664,4.1270103,0.8291751742362976,61.28144,28.524454
9497980,250.69254171848297,1.6427953,3.5375113,0.908519685268402,72.42906,39.952938
9505200,229.17728459835047,1.6753976,3.5402908,0.7644531726837158,48.94088,30.482672
9505350,235.63312834501264,1.5950732,3.3000429,0.7290741205215454,47.8232,31.021898
9505800,229.04159712791443,1.7660288,3.250249,0.9842559099197388,48.53574,33.68635
9508300,87.10008181567537,1.53705,3.863441,0.7550585269927979,87.50629,36.86621
9510200,207.3336898982525,1.2273538,3.4008267,0.6259545087814331,92.82902,37.074467
9512280,238.174345612526,1.1819412,3.4585934,0.5032804608345032,77.535,35.400394
9513780,181.1924258470536,1.1800945,3.5221481,0.5002631545066833,66.19504,28.046677
10023000,248.605712890625,1.5505517,2.6428866,0.4539249241352081,44.67936,35.86341
10166430,195.447343826294,1.3647434,2.6941552,0.4536393880844116,56.14159,36.59351
10172700,218.9263525009156,1.3852963,2.8954582,0.4239307045936584,46.97007,36.29496
10172800,70.07076371461153,1.9436907,3.4467883,0.5262374877929688,135.90273,35.163303
10173450,259.96016788482666,1.6795688,3.0680904,0.8665966391563416,56.1341,41.948006
10205030,138.5095252990723,1.6462779,4.057639,0.7542073726654053,76.20924,38.624203
10234500,151.2163586616516,1.7791513,3.6723907,0.93455970287323,95.20992,44.358173
10242000,200.9598352909088,1.1424531,3.813685,0.4351932108402252,59.78876,29.66815
10244950,103.6127815246582,1.3202997,3.4459627,0.5242157578468323,101.13866,37.027737
10249300,87.53718590736389,0.64456534,3.3568404,0.2646942138671875,98.85646,23.139236
10258000,348.93485033512115,1.1013676,3.3738308,0.3677909672260284,176.36676,49.72499
10258500,385.048594802618,0.8228994,3.1418743,0.4701047837734222,116.14195,40.21441
10259000,352.8898064494133,1.048308,3.1332207,0.6590216755867004,169.65242,24.568882
10259200,367.132646292448,0.65734154,3.1308804,0.3054895102977752,154.44513,38.476894
10263500,341.1626131236553,1.3223641,3.137968,0.4898737072944641,132.2003,43.19575
10310500,215.064731001854,1.4711691,3.9292428,0.5422360301017761,119.20887,44.60343
10316500,30.57937328564003,2.2120163,3.4226518,0.4951604008674621,132.10335,42.90193
10329500,226.15155744552607,1.3595496,3.418741,0.3161829710006714,66.83605,35.990505
10336645,287.3367671966553,3.3796058,2.8811646,0.5163391828536987,118.27441,65.91344
10336660,149.7466549873352,3.7311828,2.8593905,0.4587915241718292,83.46391,58.66575
10336740,426.2807235717773,1.8497906,2.813277,0.4750187993049621,81.49106,41.74018
10343500,436.8261032104492,2.5678918,2.8259382,1.025204062461853,81.24778,50.854534
10348850,314.355122089386,2.5078824,2.9476955,0.4994258880615234,136.2677,34.50046
10396000,178.84784173965454,1.5603395,3.3946342,0.4363487064838409,58.18941,28.501522
11098000,651.7343761920929,1.9657071,3.5846722,1.3748290538787842,109.96152,32.190613
11124500,725.198616027832,2.0521903,3.1865656,1.3500992059707642,87.84629,37.364254
11141280,526.1336026191711,1.883666,2.7515624,1.7844611406326294,60.28846,23.01074
11143000,187.72118055820465,2.836768,2.5829408,0.4552464783191681,138.61035,39.466343
11148900,238.44357053749263,2.2885325,2.7563639,1.190129041671753,66.18997,38.308994
11151300,453.4399480819702,1.3327844,3.6447382,0.8299347162246704,56.57053,22.721043
11162500,485.8884010314941,2.6919794,3.447233,1.6759896278381348,68.54063,48.048412
11176400,313.3783325850964,1.4762094,3.2606719,0.9914661049842834,78.77162,26.794903
11180500,381.005274772644,1.4883066,2.709378,1.1358922719955444,26.34814,29.450928
11180960,282.98595529794693,1.6392909,2.863708,0.5075091123580933,33.1925,29.997343
11224500,437.85132217407227,1.307091,3.4374843,0.7751418352127075,69.9558,23.752506
11230500,27.495288508594967,2.0183668,3.1579108,0.4298580586910248,151.16005,61.630924
11237500,261.7826175689697,2.9285038,2.942183,0.5080994367599487,104.67149,58.544804
11253310,370.3226978778839,1.1740013,2.9843705,0.6188348531723022,88.1357,24.371439
11264500,69.25147667527199,2.6403887,3.0478122,0.5431031584739685,131.06068,52.85876
11266500,101.66472798585892,2.7356195,3.0848968,0.6497421264648438,140.1842,44.986755
11274500,331.3041845560074,1.2064463,2.74983,0.8697423338890076,54.47513,28.99708
11274630,325.9573577642441,1.2593292,2.7501173,0.8146770000457764,57.74649,29.556925
11284400,670.3448600769043,2.822434,3.4802144,1.5984971523284912,52.40447,30.125
11299600,293.42239843308926,2.0684052,3.4922912,0.9783955812454224,40.72756,19.843407
11381500,470.6767807006836,3.4505394,3.4533494,1.30132257938385,70.5575,43.95067
11383500,560.8556499481201,3.527907,3.731746,1.595527410507202,75.72221,42.1803
11451100,185.7654676437378,2.9614716,2.5903316,1.5258779525756836,103.93357,41.36588
11468500,307.3736605644226,3.582883,2.7171624,0.3771671950817108,45.14956,39.051987
11473900,283.8046444654465,3.6535537,2.797848,1.623392105102539,126.70666,36.52149
11475560,412.9876418113709,5.166086,3.0671427,0.3517844080924988,90.33273,45.12529
11476600,231.4522659778595,4.8341846,2.3263075,0.3092739880084991,94.52911,40.5
11478500,251.71674978733063,4.551621,2.7211537,1.753602147102356,122.52826,40.6838
11480390,391.3484263420105,3.9989965,3.427863,2.1704792976379395,76.61899,39.758472
11481200,225.43411993980408,4.3631306,2.3689864,1.144550085067749,71.42838,30.183603
11482500,307.6958312988281,4.5799766,2.5177915,1.6540372371673584,114.46463,34.650658
11522500,225.7539380192757,3.1355305,3.2585907,1.8026069402694704,152.80074,50.743034
11523200,86.97478736937046,2.932423,2.5617955,1.4535279273986816,139.34749,42.857983
11528700,478.6501319408417,3.706082,3.5844076,1.955932259559632,107.62195,47.70968
11532500,46.53240712918341,5.584642,2.3207688,1.865254521369934,112.11076,39.28599
12010000,77.81169152259827,7.9279423,1.9671209,1.8353508710861208,47.2961,22.720364
12013500,229.7075595855713,6.8749375,2.1167104,2.5127999782562256,61.57144,19.732138
12020000,218.6433086395264,7.4992404,2.7396572,1.7856547832489014,74.62586,31.774906
12025000,185.44917678833008,4.7079797,2.0948234,1.821599721908569,33.69605,25.26023
12025700,109.42841053009032,5.0912457,2.0464027,1.1755870580673218,73.37022,30.917862
12035000,131.12222576141355,6.987945,1.9802686,1.5098326206207275,29.3479,25.285225
12040500,19.210705682635307,8.154612,1.8990965,1.3571457862854004,96.58146,37.5347
12041200,29.193848460912704,7.7853155,2.4118574,1.1535803079605105,127.74358,39.38446
12043000,91.76861202716827,8.284583,2.2500076,2.6432251930236816,72.9688,40.67151
12048000,235.738525390625,4.7751265,2.517966,0.7471897602081299,183.83774,45.437172
12054000,133.94659328460693,5.714731,2.7295074,0.3849638998508453,174.79018,39.252537
12056500,46.99585480988026,6.994712,1.9971057,1.541427731513977,160.23749,41.661617
12073500,470.9499053955078,4.0094705,2.8562589,1.3781394958496094,16.48391,30.333334
12082500,171.03564453125,7.061639,2.9623098,1.535704493522644,122.55748,59.06267
12092000,157.58094120025635,7.2744956,2.0767596,2.185133695602417,172.20201,68.102974
12095000,288.9960403442383,4.560746,2.4797003,1.476549744606018,103.55868,37.68442
12114500,107.9716567993164,7.241881,1.9792045,0.4698613584041595,129.6111,29.552843
12115000,99.80028486251832,7.206738,1.9776741,0.4716301262378692,130.41888,28.898615
12115500,45.64276963472366,7.1603584,1.9572309,0.4589050710201263,132.31418,25.52807
12117000,205.23797607421875,6.5088544,1.9915646,0.377726137638092,116.02529,36.74993
12141300,19.814970649778843,7.9355307,2.0293703,1.384266018867493,165.09819,30.834856
12143600,92.1628394126892,7.6234307,2.081618,0.5426588654518127,118.4332,41.469067
12144000,138.26008224487305,7.210943,2.2116702,1.1689882278442385,132.22826,43.123188
12145500,167.9875202178955,5.713551,2.1353452,1.208478569984436,86.37572,24.187325
12147500,35.44388687610626,7.9933486,1.9575441,0.5360304713249207,112.82134,31.716581
12147600,16.566743908450007,8.792442,1.9368302,0.6119290590286255,159.37456,34.242516
12167000,17.58804775774479,6.7211857,1.9535797,2.0580954551696777,126.68987,25.750439
12175500,10.417829632759094,5.4617524,2.188632,0.6308698058128357,245.56131,15.594718
12178100,14.359018596354872,6.0953226,2.0081308,0.7245912551879883,255.6884,18.230154
12186000,15.738718532025814,6.49131,1.9974483,0.3825673460960388,172.55716,19.269287
12189500,14.561501410789788,5.899933,2.0305471,1.0394608974456787,197.12231,19.847927
12358500,81.33087050914764,3.3304012,2.2181828,0.9299155473709106,106.51262,47.51069
12374250,306.58553314208984,2.2435675,2.3951375,0.3634706735610962,104.39721,47.687927
12375900,74.66098630428314,3.434538,2.3906198,0.4265232384204864,159.41846,41.508305
12377150,25.604977071285248,4.0425406,2.4712713,0.8403676152229309,129.5993,37.944656
12381400,395.4122772216797,2.9974182,2.9168184,1.3772854804992676,102.16577,34.91935
12383500,360.8437194824219,3.094846,2.629168,0.4632299840450287,116.4248,48.14571
12388400,320.49417877197266,2.3704777,2.9978776,1.361064314842224,117.08559,48.551815
12390700,348.0358772277832,3.0350692,2.8872156,1.6196448802947998,115.21011,48.364162
12411000,305.9162063598633,3.406193,2.165738,1.629373550415039,92.51232,40.204308
12414500,280.6813430786133,3.6624353,2.3250673,1.471232295036316,104.37793,37.049747
12447390,240.57840728759768,2.559076,2.1883938,0.9313233494758606,172.58264,45.32336
12451000,17.720029875345062,4.475402,2.1366003,0.6254758834838867,226.8667,31.426643
12488500,337.3848571777344,4.7459807,2.1872475,1.1160472631454468,143.91948,58.102688
13011500,71.78963494300842,2.4339821,2.6991415,0.8187488317489624,78.5195,46.712643
13011900,58.70326839387417,2.3833265,2.7209342,0.7277503609657288,93.91466,51.762875
13018300,180.37007522583008,2.2289898,3.332783,0.6191583871841431,109.51895,25.182287
13023000,119.66797018051147,2.3574429,3.077621,0.7683808207511902,98.50956,41.626663
13083000,241.1339015960693,1.5423956,3.2504761,0.4956122040748596,69.12091,33.51682
13161500,109.07621040940283,1.3701096,2.5598776,0.4253893494606018,59.95146,35.96336
13235000,201.96035289764404,2.566987,2.683581,0.877669632434845,126.24587,55.455357
13240000,157.5019145011902,3.2572498,2.4386098,0.8165686130523682,110.07567,64.267075
13310700,401.1729736328125,3.0472813,2.745451,0.8200302720069885,106.69118,60.438343
13313000,376.73997497558594,3.630479,2.8611298,0.8949927091598511,111.17973,25.418617
13331500,108.24344408512115,2.7519138,2.2455852,1.0734103918075562,126.58633,23.057589
13337000,143.2522258758545,3.5883176,2.3294194,0.385754257440567,120.82851,32.41075
13338500,189.36145448684687,2.3258426,2.2557132,0.3753846883773803,110.2649,17.634232
13340000,170.0692366361618,2.94364,2.3371294,1.0797460079193115,113.85035,27.07336
13340600,155.51528358459473,3.7744982,2.2672665,1.3297230005264282,109.15233,32.406235
14020000,213.5907392501831,2.63672,2.280495,1.2033419609069824,91.6649,24.23303
14092750,293.7381286621094,4.5913796,3.071489,1.6700071096420288,155.8478,55.39764
14096850,523.9548873901367,2.547681,2.9150307,0.6794219017028809,46.78135,43.438618
14137000,187.135290145874,6.3035097,2.0272741,1.5914552211761477,110.72043,43.20353
14138800,45.99418520927429,7.7297506,2.0943449,0.4622028470039367,142.23871,39.285164
14138870,167.60294723510742,8.402052,2.1144793,0.5168719291687012,122.18566,43.0601
14138900,162.06277084350586,8.936886,2.1286337,0.4665296673774719,93.62395,37.7451
14139800,89.13637638092041,7.9304256,2.1144524,0.4442700445652008,126.93213,38.196873
14141500,175.1727170944214,7.403031,2.1524687,0.4074354469776153,96.70294,36.648834
14154500,191.8443117141724,4.625116,2.2562027,1.7492287158966064,108.84718,29.98828
14158500,468.6092987060547,5.7982397,2.2448816,0.3911627531051636,91.15405,44.271362
14158790,139.23359775543213,6.0776935,2.1933386,0.362371027469635,116.44111,42.00471
14166500,489.70582580566406,5.050238,3.0691845,1.2311217784881592,35.95163,17.35008
14182500,90.55193161964417,6.2177825,2.169523,1.5607631206512451,106.83309,36.31472
14185000,146.62560272216797,5.7116604,2.2158852,1.7321370840072632,116.24834,33.286377
14185900,83.0456850528717,6.608204,2.2035797,0.3117941915988922,121.31898,36.638096
14187000,217.5475788116455,5.356093,2.2138538,1.3735328912734983,114.68442,30.174984
14216500,259.81949043273926,7.312424,2.0585701,1.597926139831543,115.75916,68.9631
14222500,231.45769882202148,7.3727174,2.15085,1.4640986919403076,77.2061,28.564754
14236200,77.23776996135712,5.589799,2.0343442,2.694856643676758,97.48567,31.347372
14301000,339.5995635986328,5.819217,2.8381026,1.5120197534561155,62.14889,22.010546
