model,basin_id,lat,lon,NSE,KGE,R2,FLV,FHV,low_flow_NSE,high_flow_NSE,ET_over_P,INT_over_P,Q_over_P,SRUN_over_P,IFLOW_over_P,BAS_over_P,REC_over_P,external_loss_over_P,mean_abs_daily_wb_residual_mm_day,cumulative_relative_wb_error,SNOWPACK_drift_mm,MELTWATER_drift_mm,Sa_drift_mm,GW_drift_mm,alpha_mean,theta_cap_mean,aSrz_capacity_mm,mean_aSrz_mm,aridity_index,corr_daily_aux,rmse_daily_aux,bias_daily_aux,logNSE_daily_aux,runoff_ratio_error_aux,seasonality_error_aux,fdc_error_aux,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,aridity_class,snow_class,forest_class,baseflow_class,permeability_class,area_class,metrics_source_main,metrics_source_aux_daily
Model6Closed_Snow_aSrz_SIMHYD_Simple,6934000,38.38881,-91.81989,0.6599589884281158,0.5596516116851198,0.7443357686584186,-536.1349041426115,-24.48281993860627,-96.19827270507812,0.6424617171287537,0.618598401326107,0.2044578558410023,0.3732085283654122,0.1544140500464875,0.0032920697314576,0.2155024157521446,0.2208811520420953,0.0,0.0001904699456645,5.939506926084343e-05,7.249083137139678e-05,7.734386599622667e-05,76.9181900024414,101.5005340576172,0.5685015320777893,193.0731201171875,147.83319091796875,68.86491394042969,0.829831600189209,0.8693363891542842,0.7450301049374572,0.10471245516271764,0.7529690251342769,0.03265294019130194,0.16446510712580983,0.18906969249248465,3.25600136892539,2.70193284052019,0.163030341568213,0.0645908844574479,0.829831604589262,22.3,1.23204419889503,mam,255.3,4.72777777777778,djf,Carbonate sedimentary rocks,0.926072991120847,Siliciclastic sedimentary rocks,0.0609473099989462,0.926072991120847,0.0736,-11.9044,0.931778388090906,0.286172603299128,1.46042761057284,0.521236763507703,2.86471883230928,0.154818450352941,3.04900581001012,13.3,3.64383561643836,50.45,14.8382352941176,0.0,181.4,10,"Gasconade River near Rich Fountain, MO",2.3933997712792,1.40849167098405,0.471115026971508,0.605671663546949,0.66718386307057,15.4996864229302,49.9330553712776,32.0957251565734,0.0,0.0,0.0,38.38881,-91.81989,334.86,11.8533,8264.9,8267.52,0.5897,3.92357858384305,3.3984629455614,0.801395107840249,0.451681524287681,0.677428072279345,    cropland/natural vegetation mosaic,0.183018202244873,1.65980369934359,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7014500,38.15853,-91.10846,0.6493407785892487,0.43162874441659,0.7618799883748324,-221.74407164186363,-17.92707830073005,-59.30113983154297,0.648608922958374,0.6084279843709746,0.1763933848551381,0.3815383098438361,0.1033129419558473,0.0120735038525998,0.2661518331365881,0.2736917447742575,0.0,0.0001887125981738,5.815957625161429e-05,7.218860264401883e-05,7.733043457847089e-05,89.48870849609375,143.88868713378906,0.56622713804245,245.78353881835935,175.72940063476562,82.94927215576172,0.8440671563148499,0.8632640838882368,0.8412353842431762,0.3311474851928726,0.5571491768041728,0.10205677737838262,0.33149472120744033,0.3683195765316486,3.28426420260096,2.77213960301164,0.144399588283757,0.0661153614501773,0.844067173650723,21.4,1.23342939481268,mam,255.5,4.75348837209302,djf,Carbonate sedimentary rocks,0.532724007641709,Siliciclastic sedimentary rocks,0.446994683529878,0.532724007641709,0.1551,-12.2049,0.857725843758407,0.261162254571095,1.25513022701655,0.533759472356095,2.81855007077138,0.164144192108072,2.41635520010254,9.1,2.24691358024691,23.85,9.35294117647059,0.0,184.0,7,"Meramec River near Sullivan, MO",2.85988483685221,1.49769077894865,0.469679977887787,0.644851087602795,0.713846903151025,17.0095032573294,52.7101794236961,30.1798040183909,0.0,0.0,0.0,38.15853,-91.10846,330.14,11.88533,3845.5,3851.18,0.7777,4.61665236608421,4.10139325201242,0.846841320085243,0.493124473398287,0.667520813589652,    Deciduous Broadleaf Forest,0.186675208135875,1.83376040679464,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7056000,35.98318,-92.74755,0.7968812882900238,0.6545450246527317,0.8083570391141806,-8.642934205375044,-29.8801695208334,-455.06256103515625,0.7956580072641373,0.5430998391180716,0.1359159020627247,0.4500980023024419,0.1503130132928292,0.0071680427898564,0.2926169524916628,0.2982040169905445,0.0,0.0001931053702719,5.436071460984865e-05,7.224087312351912e-05,7.733781239949167e-05,85.39737701416016,126.45222473144533,0.5193285942077637,214.88601684570312,178.1640625,89.36997985839844,0.7753399610519409,0.8957244872514565,1.6338351845041434,0.27983053309833084,0.6440040526176041,0.07877454273416407,0.410872231543149,0.33838116157799963,3.61737166324435,2.8046928678987,-0.0185708965172326,0.0527457057547994,0.775339978580808,23.75,1.25,mam,269.7,5.27272727272727,son,Siliciclastic sedimentary rocks,0.656472311374056,Carbonate sedimentary rocks,0.282174134804815,0.282174134804815,0.158,-14.0789,1.281213199717,0.354183456661431,1.67091318577075,0.404146770985306,2.23343476967104,0.0318718666372159,4.5075925672634,24.0,3.38028169014085,152.8,32.8602150537634,0.0,167.8,11,"Buffalo River near St. Joe, AR",1.04896,1.42419347779462,0.450885808055358,0.892696033185368,0.510563755463764,22.49397243878,31.1953098928753,24.2386510638721,0.0,0.0,22.072013636922,35.98318,-92.74755,459.08,41.947,2149.36,2147.73,0.8844,4.9581085853862,4.39844207916247,0.8709850141129,0.491920606681592,0.895609066252598,    Deciduous Broadleaf Forest,0.188956090662512,1.94780453312618,humid,non_snow,forested,low_bfi,low_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7057500,36.62303,-92.24813,0.7942595481872559,0.8448303770845134,0.8395068621724998,-246.18523831492584,-6.532247934971799,-19.69344520568848,0.7799279987812042,0.622681376646941,0.1753745675320022,0.3706507572069037,0.0848629450911003,0.0027517845431607,0.2830360345745855,0.2861970196594389,0.0,0.0001947064592968,6.11913665861819e-05,7.273708615684882e-05,7.728210039203987e-05,105.41542053222656,64.07875061035156,0.573859453201294,283.7186889648437,234.16917419433597,108.44629669189452,0.8504294753074646,0.9123961690675182,0.7349333548864464,-0.051664228737898214,0.5955914563913045,-0.016236775314835472,0.11666234310778494,0.1542338454723367,3.26127173169062,2.77348156057495,0.0252425344420412,0.0564394367095807,0.850429460883099,25.55,1.2775,mam,273.8,5.42178217821782,djf,Carbonate sedimentary rocks,0.998044239181792,Siliciclastic sedimentary rocks,0.0019557608182084,0.998044239181792,0.0604,-11.8017,1.25811720103166,0.385775030276138,1.18549195984699,0.699977298700166,1.79648821015169,0.466993492119529,3.13792749381035,2.55,1.5,0.0,0.0,0.0,182.85,11,"North Fork River near Tecumseh, MO",2.4036312849162,1.37681043745094,0.466882661143019,0.671972225420409,0.647374669327386,18.8464372470434,46.1120895023811,30.6902647734603,0.0,0.0,0.0,36.62303,-92.24813,324.68,11.24276,1456.44,1456.46,0.584,4.09228094379476,3.51462364469783,0.808381133293666,0.432314136422029,0.472710975480794,    cropland/natural vegetation mosaic,0.17881836794751,1.71754078156178,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7060710,35.99535,-92.21265,0.5733989775180817,0.140196239237599,0.6041910917963466,10.19542257463383,-47.35285617919633,-565.64794921875,0.571173220872879,0.6048372023349312,0.1209783202218957,0.3843229086129581,0.0742860508156796,0.0135510844721277,0.2964857642647286,0.306535777794959,0.0,0.0001929979043779,5.232400866146155e-05,7.227525929920375e-05,7.731020014034584e-05,83.89942932128906,228.83526611328125,0.5872673392295837,309.08868408203125,244.66221618652344,110.29718017578124,0.8244354128837585,0.7478296411914636,2.4721307986972847,0.6107179554113699,0.0787899418493192,0.16557286020872136,0.6105662949733347,0.7147191376239068,3.69650376454483,3.047528678987,-0.0358890727289953,0.0509984831292569,0.824435432263722,24.05,1.2025,mam,271.3,5.20230105465005,jja,Carbonate sedimentary rocks,0.857283608566464,Mixed sedimentary rocks,0.137040424154909,0.857283608566464,0.0892,-11.9212,0.767293025046024,0.207572634554182,0.959603005268778,0.326313184645016,2.05819877946609,0.0440295539090966,2.54392978141447,29.0,3.24022346368715,154.5,14.5070422535211,0.0,172.85,11,"North Sylamore Creek near Fifty Six, AR",1.0,1.30391114149908,0.459582351701368,0.741097603837442,0.6039701988603,23.8002722394255,44.8921584057662,31.4074924867397,0.0,0.0,0.0007323848283946,35.99535,-92.21265,272.84,18.02579,150.03,152.36,0.8541,5.45882179306809,4.81821306323152,0.899455276498995,0.48481994137688,0.99999999999989,    Deciduous Broadleaf Forest,0.189999999999979,1.99999999999978,transitional,non_snow,forested,low_bfi,high_perm,mid_small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7066000,37.15408,-91.35816,0.7095654308795929,0.8381932338704883,0.7189853727722878,-286.465590068583,-26.429836277260016,-15.795351028442385,0.653623640537262,0.6409560053344234,0.1580249626301564,0.3526093519866518,0.0618454260811397,0.0096832378957414,0.2810806617747636,0.2851725672998589,0.0,0.0001969816366909,6.185387293355245e-05,7.233151700347662e-05,7.729903882136568e-05,96.06333923339844,81.78462219238281,0.6108976602554321,321.1000671386719,247.34197998046875,108.11979675292967,0.8375886082649231,0.8391303010106389,1.077311634578819,-0.056410681913914656,0.7226181979229889,-0.017713421887200265,0.13381359219090055,0.06534730166196749,3.28792470910335,2.75392836413415,0.0581490297793631,0.0562313137196695,0.837588633495557,26.9,1.27186761229314,mam,279.55,5.79378238341969,jja,Carbonate sedimentary rocks,0.636085186630631,Siliciclastic sedimentary rocks,0.363914813369369,0.636085186630631,0.1364,-12.055,1.16839469075544,0.355359320583125,1.16848275091002,0.589871241362339,1.32021902528197,0.306547671582764,3.29770980036003,7.7,1.7906976744186,0.0,0.0,0.0,175.45,11,"Jacks Fork at Eminence, MO",2.24872448979592,1.45928859059568,0.470688678735336,0.5910057492686,0.688460464786599,15.284620328601,49.1673520741174,34.0734064812186,0.0,0.0,0.0,37.15408,-91.35816,343.23,10.30686,1053.5,1050.66,0.693,4.61463130691326,4.07182736262562,0.844997812893784,0.478574461918826,0.747145082795381,    Deciduous Broadleaf Forest,0.187471450827937,1.87357254139755,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7067000,36.99138,-91.01351,0.6986746191978455,0.8340108835168136,0.744973723121425,-180.89920462389264,-0.7943866081961882,-11.78559112548828,0.637385904788971,0.6398788905180699,0.1602475201424963,0.3550218192740653,0.0677097984041169,0.0077886126487601,0.2795234232904877,0.2837261370610253,0.0,0.0001962941460078,5.900775990521464e-05,7.218807877507061e-05,7.731096411589533e-05,102.91734313964844,90.5689468383789,0.599720299243927,373.5407409667969,275.2704772949219,120.87073516845705,0.8009346723556519,0.873580913411493,0.8447817478254548,0.05201300257807732,0.6771094598173981,0.01563557033862556,0.13440657565240285,0.11959724366664885,3.44280219028063,2.75745957563313,0.0172172241548583,0.0557204130312644,0.800934652422875,25.1,1.25187032418953,mam,274.7,5.37573385518591,son,Carbonate sedimentary rocks,0.52725531411042,Siliciclastic sedimentary rocks,0.462033271329778,0.52725531411042,0.1573,-12.131,1.20718995286025,0.350641682600374,1.25680725409325,0.679047591201187,1.29156137515317,0.387040723138732,3.10420161377837,3.05,1.79411764705882,0.0,0.0,0.0,178.9,11,"Current River at Van Buren, MO",2.11998751755344,1.48421573097954,0.469624417425831,0.590815990098773,0.701316441321972,15.8220126809234,48.9318579607711,34.8873636952947,0.0,0.0,0.0,36.99138,-91.01351,325.61,11.97771,4349.01,4315.66,0.7931,4.82952060726065,4.27578387287888,0.859879551642112,0.486571179353827,0.82485356585508,    Deciduous Broadleaf Forest,0.188248535658531,1.91242678292737,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7068000,36.622,-90.84762,0.7784751355648041,0.885321010363614,0.7966587010617737,-188.2080528163116,-10.524085520007011,-6.192957878112793,0.7582016289234161,0.6220568401527217,0.1769258370941137,0.3715985168860243,0.0995148141439049,0.0086069938898836,0.2634767155752784,0.2685193471957812,0.0,0.0001922943920362,5.80261481913173e-05,7.2214133979287e-05,7.733589154668152e-05,86.34442138671875,103.31581115722656,0.5813422799110413,299.2766418457031,226.86802673339844,102.1639633178711,0.8069846630096436,0.8966492978023434,0.6986859477299844,-0.13834326297757313,0.6809210756057771,-0.04174602746047695,0.15883380490157703,0.14195377498865103,3.40409171800137,2.74704971937029,0.0554841475848687,0.0555107614985227,0.80698463700125,23.8,1.249343832021,mam,260.15,4.93175355450237,son,Siliciclastic sedimentary rocks,0.515031666781697,Carbonate sedimentary rocks,0.476526145008869,0.476526145008869,0.1684,-12.1665,1.33388212249114,0.391846704786877,1.04503473547396,0.718142160053899,1.77790426305679,0.542805357011461,3.10871068024021,2.2,1.69230769230769,0.0,0.0,0.0,180.6,11,"Current River at Doniphan, MO",2.15806945863126,1.48708470512636,0.469501673365181,0.592136675782188,0.702074108792425,15.8918614575334,48.877303424146,34.9510361219378,0.0,0.0,0.0,36.622,-90.84762,293.5,12.0651,5318.59,5312.93,0.7417,4.91412916942315,4.35775791676582,0.864947960573778,0.489495021695475,0.854096897754082,    Deciduous Broadleaf Forest,0.188540968977519,1.92704844887686,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7071500,36.64868,-91.20082,0.7021360397338867,0.7904856334796456,0.7310288376553059,-100.05340283645234,-23.687483345465782,-7.021258354187012,0.6732473373413086,0.6807045020305733,0.1860061751727692,0.3155463488844819,0.040299909893067,0.0049370102005421,0.2703094515992245,0.2731282815795935,0.0,0.0001957643398782,6.050104274663496e-05,7.229887705761939e-05,7.730375364189968e-05,107.42647552490234,63.083946228027344,0.6317267417907715,447.5558471679688,317.7850646972656,137.98165893554688,0.8297004103660583,0.8771759286807027,0.6621035869919655,0.13215124364762132,0.5593210969725663,0.04084139180344426,0.16632626008597254,0.17527557864785154,3.33882135523614,2.77022151950719,0.0078234822258338,0.0533556866743829,0.829700431609724,25.15,1.27664974619289,mam,270.45,5.3238188976378,son,Siliciclastic sedimentary rocks,0.562480836325577,Carbonate sedimentary rocks,0.437519163674423,0.437519163674423,0.1781,-12.1937,0.961309659887727,0.287918866452721,1.26138663244896,0.758626700948243,2.05091270274848,0.309483458920971,2.11560958246757,2.05,1.86363636363636,0.0,0.0,0.0,183.4,11,"Eleven Point River near Bardley, MO",2.84178905206943,1.50000001490116,0.467200433119673,0.608500426243145,0.702596060352779,17.202253171098,46.8059964812861,36.1415334523396,0.0,0.0,0.0,36.64868,-91.20082,283.07,10.03191,2023.77,2030.3,0.5914,4.33099867251905,3.7685304739211,0.824529930625076,0.451512136302775,0.571042484762037,    Deciduous Broadleaf Forest,0.18462649094537,1.78552124238082,transitional,non_snow,forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7083000,39.17221,-106.38919,0.8350899666547775,0.7306421963492744,0.8769163009314347,-61.70830542246164,-37.04856656369903,-16.246702194213867,0.6940487027168274,0.3128684997046953,0.0639632803770026,0.7108350618776129,0.3417966624315066,0.0091271274030131,0.3599110340203234,0.3597479971887582,0.0,0.0001383414055453,6.698957102796071e-05,7.273291703313589e-05,7.782618195051327e-05,4.875624179840088,74.80001831054688,0.5966981053352356,33.68402099609375,26.36522483825684,9.366634368896484,1.3644027709960938,0.9425321833273321,0.6449410683752262,0.13494005139293647,0.9244377948967771,0.06534251878977293,0.15176256544462136,0.15994832232594444,2.08370841889117,2.84301753593429,-0.167233548038244,0.710599947836907,1.36440276871712,16.1,1.37606837606838,mam,248.25,5.20440251572327,jja,Metamorphics,0.503876589054494,Unconsolidated sediments,0.260678091675831,0.0,0.0668,-13.7463,1.19017466323023,0.571181002312971,1.27127032636794,0.597458086611059,1.31938561862096,0.120798660905964,5.31514107986244,37.2,13.0526315789474,127.25,45.4464285714286,0.0,260.4,11,"HALFMOON CREEK NEAR MALTA, CO.",1.25,1.09586684489523,0.426883463206797,2.19232326514414,0.354163621220561,37.1067132532727,22.7925261360365,10.5711858483184,0.0,0.0,29.4760750440006,39.17221,-106.38919,3457.46,158.91882,60.76,66.28,0.3563,0.788784878012727,0.525509900044236,0.327623934624092,0.153876644975375,0.999999999999996,    Grasslands,0.12,1.49999999999999,arid,snow_dominated,non_forested,high_bfi,high_perm,small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7142300,37.87159,-98.87614,-26.833911895751957,-7.299904029286694,0.3266003715461528,50.49385636950285,52.89948901449683,-7090.1650390625,-25.397876739501957,0.9065696634356372,0.2959125475743646,0.0910012163989093,0.0078241592161027,0.0001091940041597,0.0830670230011291,0.0859823530518252,0.0,0.0002033017663052,0.0001100280349849,7.257950346684083e-05,7.763667963445187e-05,61.376243591308594,32.22053909301758,0.8722591400146484,608.6063842773438,175.58851623535156,60.78137969970703,1.567846179008484,0.500396371027283,0.2989537113472348,0.1782032077400224,-34.23371548993598,0.09644454894698902,0.17792883839950654,0.16763942052057246,1.8067446954141,2.83269767282683,0.64300366741464,0.0867916780002227,1.56784612680298,25.1,1.28388746803069,jja,304.1,8.03434610303831,djf,Unconsolidated sediments,1.0,,0.0,0.0,0.2413,-11.8217,0.0193382564704236,0.0107033697231868,1.95908488143689,0.612135072932356,2.78057696896846,0.0,0.0483953974525296,7.55,3.28260869565217,122.95,39.031746031746,0.132785763175907,204.1,11,"RATTLESNAKE C NR MACKSVILLE, KS",49.5319001386963,1.50000001490116,0.423554327070169,1.42060071237054,0.647241958102202,53.1387655562332,30.588484893292,16.1854752431871,0.0,0.0,0.0,37.87159,-98.87614,677.58,4.76724,1819.94,1923.39,0.0003,1.16382103006498,0.848938456870195,0.48782477912583,0.24715153615008,0.521780795485334,    Grasslands,0.148693152270853,1.49999999999977,arid,non_snow,non_forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7145700,37.24955,-97.4039,0.6958401203155518,0.7043181636119284,0.6996152013492892,-12.193255177400196,-20.04777214028778,-138.41595458984375,0.6665326356887817,0.7247491864550782,0.2382452307937312,0.2713035224174352,0.1603987532179031,0.0002863292762209,0.1106181775973987,0.1146229992480612,0.0,0.0001982340618269,7.492383310718583e-05,7.251869101310149e-05,7.730018842266873e-05,14.65389919281006,59.51316452026367,0.6863402128219604,98.8910140991211,94.0260772705078,31.84526634216309,1.1154712438583374,0.839099563445929,1.3618855560058676,0.12166794930863242,0.6248076052890181,0.0459851789133896,0.12139417757720887,0.2030710472352814,2.51052156057495,2.8004145927447,0.530907144387519,0.0617611519704068,1.11547123781855,26.2,1.29064039408867,jja,292.0,6.78281068524971,djf,Unconsolidated sediments,0.785666985951064,Mixed sedimentary rocks,0.214333014048936,0.0,0.1679,-13.9559,0.567355277920452,0.22599099996995,0.39874547669115,0.163269442063981,2.25661821374396,0.0060581520974795,2.3424854776921,37.65,2.92996108949416,237.4,18.4747081712062,0.0,224.15,11,"SLATE C AT WELLINGTON, KS",39.9801652892562,1.40105107227277,0.461991139482592,0.616670528721071,0.657359898263716,21.1019451681544,43.4869041539052,35.2543199422338,0.0,0.0,0.0,37.24955,-97.4039,393.17,3.99175,399.81,400.64,0.0346,1.22942820637912,0.829115688768598,0.51434044013458,0.221979011127496,0.551203140895782,    Grasslands,0.146927811546242,1.49999999999991,transitional,non_snow,non_forested,low_bfi,high_perm,mid_large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7148400,36.81503,-98.64814,0.3101914525032043,0.3971226072666999,0.4938605073103955,2.4122295680801584,-43.27736606217788,-70.21595764160156,0.201177179813385,0.8999975654723203,0.3025708108917473,0.0996536609804886,0.0095209609744297,7.23505094716798e-05,0.0900595740821281,0.0918826840923934,0.0,0.0002026262081926,0.0001040470907296,7.256949902512133e-05,7.735507097095251e-05,39.69715881347656,21.52768325805664,0.86725252866745,484.7195739746094,167.0776824951172,55.96996307373047,1.6760272979736328,0.7370119885490849,0.2551895443088515,0.1074977379174772,0.021345365832482366,0.0551993077269443,0.10743098448512295,0.11063729695044464,1.90958247775496,3.20051247091034,0.56707562046112,0.0798781318326822,1.6760273558192,26.05,1.28641975308642,jja,302.25,7.75,djf,Siliciclastic sedimentary rocks,0.635407555896992,Unconsolidated sediments,0.352252050585736,0.0,0.205,-14.0603,0.118952797211393,0.0622925684525774,1.44517216435632,0.536771083085089,1.30025915489155,0.0024999396417476,0.399990342679623,13.75,2.75,82.35,14.9727272727273,0.0,203.9,11,"Salt Fork Arkansas River nr Alva, OK",12.8587645195354,1.50000001490116,0.44031282419709,1.07445047872721,0.52790671406163,29.2086328746489,27.3418529099249,22.6255763318757,0.0,0.0,20.7365370457677,36.81503,-98.64814,545.41,9.72975,2544.5,2560.49,0.0005,0.963708627961121,0.700736160406498,0.425835705082562,0.232503105619712,0.997961861524936,    Grasslands,0.120122288308483,1.49999999999983,arid,non_snow,non_forested,high_bfi,low_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7149000,37.0392,-98.47021,0.1950228810310363,0.5701333609523209,0.3858609113445806,67.33252226500134,-53.50169754802249,-11.333840370178224,0.0385596752166748,0.8819724226702933,0.2929972426587603,0.1164158490097707,0.0161145872664092,0.0001520675875419,0.1001485283778409,0.1027615746055736,0.0,0.0002014087804127,0.0001006039311657,7.257127435877919e-05,7.741417357465252e-05,27.699323654174805,30.381032943725582,0.8472712635993958,286.9933776855469,132.82992553710938,42.15488815307617,1.5233885049819946,0.6186172624278319,0.3439305078333291,0.08022398085077757,0.10391017737724806,0.04007197411076435,0.08571408430619144,0.08672335937619208,1.97581245722108,3.00993000684463,0.581205239042562,0.079110058607485,1.52338851587058,25.95,1.28465346534653,jja,301.15,7.93544137022398,djf,Unconsolidated sediments,0.510868516220127,Siliciclastic sedimentary rocks,0.489131483779873,0.0,0.2115,-13.5872,0.184949851381894,0.093606987194534,0.909768816908595,0.592456137953766,1.80641580251556,0.0149493966644916,0.526432325399598,7.65,2.15492957746479,47.8,18.0377358490566,0.0021902806297056,194.55,11,"MEDICINE LODGE R NR KIOWA, KS",21.0598036298721,1.50000001490116,0.440488143228671,1.13758606410026,0.5617351721632,30.6076289372257,31.2785557250485,22.5967978266867,0.0,0.0,15.4829050712848,37.0392,-98.47021,558.82,8.31384,2291.2,2263.93,0.0003,1.06422124648142,0.767841912975682,0.455581505022561,0.238002705291896,0.921105233749057,    Grasslands,0.124733685975035,1.49999999999982,arid,non_snow,non_forested,high_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7151500,37.12891,-97.60144,0.3480498194694519,0.326584745467259,0.3676116158275931,9.960286052833728,-71.1711993957472,-8.942485809326172,0.2563546895980835,0.8543160501259062,0.2706738910629651,0.1423595955467896,0.0283570964930902,0.0002191471026582,0.1137828993002303,0.1173560391042443,0.0,0.0001990103919524,8.212896058390038e-05,7.269674097187817e-05,7.737496343906969e-05,58.29255294799805,53.25078582763672,0.8126435875892639,409.07720947265625,186.1219482421875,66.4959716796875,1.2869104146957395,0.6842433907390562,0.8759407531874056,-0.028428672144091227,0.5921662743801933,-0.011732137265331732,0.05860377811541511,0.05501141309738208,2.31618069815195,2.9807170568104,0.527944729333874,0.0705349385627405,1.28691041212315,25.75,1.34114583333333,jja,290.4,6.80093676814988,djf,Unconsolidated sediments,0.838132029254055,Mixed sedimentary rocks,0.0828472011753906,0.0,0.2333,-12.3308,0.375064882837429,0.161932479247706,0.956008776729472,0.432529910288667,2.1554379931062,0.0232012854011266,1.14591148596164,15.1,2.14184397163121,70.9,13.377358490566,0.0,209.4,11,"CHIKASKIA R NR CORBIN, KS",40.7418944691672,1.45841650396836,0.432375800468527,1.48822131081358,0.585932059234489,43.2797453394043,30.8629825644328,20.091070681249,0.0,0.0,5.62959955141557,37.12891,-97.60144,456.85,5.91848,2109.0,2111.79,0.0101,1.22456562975733,0.818204106478568,0.502596359844986,0.215281718666136,0.620217090932165,    Grasslands,0.142786974544053,1.49999999999986,arid,non_snow,non_forested,low_bfi,high_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,7167500,37.70821,-96.2236,0.6882921755313873,0.6464694845602763,0.691363512999216,35.835009508712375,-34.24316490578568,-3309.45458984375,0.6838102042675018,0.6005600581562358,0.1971732017465109,0.3946209055598283,0.2146659306766134,0.000833003163694,0.1791218718933667,0.1824911614031485,0.0,0.0001954391191247,6.75632692436154e-05,7.234117947518826e-05,7.732029189355671e-05,38.12644577026367,57.99472427368164,0.5626216530799866,103.24861145019533,101.7378158569336,44.7696418762207,0.9662218689918518,0.8270879556141563,2.790838013771235,0.2369678267868698,0.42536232412286246,0.08191973321459844,0.29426605401909867,0.2513432626007152,2.81646406570842,2.72132924024641,0.546830642421679,0.0520689190916616,0.966221892684406,24.9,1.245,jja,287.0,6.13247863247863,djf,Siliciclastic sedimentary rocks,0.569290596666273,Mixed sedimentary rocks,0.329712541396791,0.0656573681434691,0.1616,-15.2534,0.83854665634758,0.29773028761745,0.697082295493021,0.212084141612947,2.48338479485093,0.0021432987696441,2.72352036514067,47.95,4.30044843049327,215.85,31.9777777777778,0.0151950718685832,213.65,11,"OTTER C AT CLIMAX, KS",1.217659137577,0.905778316439439,0.476219233252199,0.451638642185092,0.440786965025857,9.49130241083253,49.2024183561479,41.3597765524839,0.0,0.0,0.0,37.70821,-96.2236,383.36,10.91937,319.62,321.12,0.0167,2.15220110986121,1.84911266662024,0.670850766793714,0.462661949173918,0.999999999999934,    Grasslands,0.119999999999992,1.4999999999999,transitional,non_snow,non_forested,low_bfi,low_perm,mid_small,Ep100 benchmark,Ep60 auxiliary archive
