gage_id,gage_name,huc,lat,lon,area_km2,frac_snow,aridity,elev_mean,frac_forest,soil_depth_statsgo,INSC_wavg,COEF_wavg,SQ_wavg,SMSC_wavg,SUB_wavg,CRAK_wavg,K_wavg,LG_wavg,TT_wavg,CFMAX_wavg,CFR_wavg,CWH_wavg,route_a,route_b,lg_dyn_mean_wavg,lg_dyn_std_wavg,snowpack_mean,soil_moisture_mean,groundwater_mean,snowfall_mean,rainfall_mean,snowmelt_mean,interception_evaporation_mean,actual_et_mean,infiltration_mean,recharge_to_groundwater_mean,surface_runoff_mean,interflow_mean,baseflow_mean,groundwater_loss_mean,total_unrouted_q_mean,interception_storage_mean,delta_storage_mean,channel_loss_mean,total_simulated_discharge_mean,groundwater_contribution_fraction_mean,groundwater_loss_fraction_mean,runoff_ratio_mean,et_ratio_mean,baseflow_index_mean,water_balance_closure_mean,NSE,KGE,logNSE,lowflow_NSE,dry_day_accuracy,recession_slope_obs,recession_slope_sim,recession_slope_error,water_balance_error_mean,observed_bfi_lh,sim_bfi_mean
2196000,"                      STEVENS CREEK NEAR MODOC, SC",3,33.7293,-82.18179,1408.38,0.014697822503637,1.17487499603669,142.19,0.8727,1.36878049909613,1.8704385,195.18298,3.0850496,366.86676,0.07190576,0.37949687,0.13972336,0.013028387,-0.7063482,2.2976108,0.039145317,0.013073675,1.3510729,0.22272596,0.12226739,0.039367806,0.19752564,128.18024,35.163414,0.031983502,3.228984,0.032097723,0.48552427,2.073815,2.5049298,0.36811414,0.2707792,0.06776435,0.32898793,0.0676479,0.6675397,0.0,-0.0071082786,0.0,0.6674902,0.89210653,0.2211891,0.8953281,4.1523857,0.83405614,0.45908967,0.6917594969272614,0.5762772305810162,0.11714696884155273,-348.0824279785156,0.5462675670742836,-0.15415067970752716,-0.09053926169872284,0.06361141800880432,0.67193526,0.24142013,0.83405614
2198100,"                   BEAVERDAM CREEK NEAR SARDIS, GA",3,32.93766,-81.81539,79.49,0.0030935926215692,1.08556291136719,83.45,0.45,1.50000001490116,2.3690217,219.27519,3.149522,300.7422,0.114437684,0.38948363,0.13292441,0.042993072,-0.79857516,3.1920524,0.040443916,0.025474716,1.8879492,0.4737615,0.30974782,0.0839657,0.0143827945,102.403175,10.895661,0.0053781606,3.1857822,0.005455743,0.47095588,2.0945857,2.5606914,0.3669386,0.1597827,0.10518922,0.280133,0.17637035,0.54511464,0.0,-0.008431822,0.0,0.5449717,0.8669744,0.51854414,0.2326861,1.2602395,0.73225975,0.3836268,0.5036044120788574,0.4137845493260266,0.25020521879196167,-132.02218627929688,0.7541522175579485,-0.08701135218143463,-0.11869875341653824,0.03168740123510361,0.7969078,0.36171806,0.73225975
2202600,"                    BLACK CREEK NEAR BLITCHTON, GA",3,32.16798,-81.48817,590.47,0.000456804897604,0.947223343180927,34.93,0.6165,1.50000001490116,2.0853002,241.20114,3.145813,247.21661,0.119210176,0.47087348,0.10060679,0.017516842,-0.5571549,3.0567493,0.039212048,0.018927258,2.3474317,0.73129845,0.2672557,0.08385756,0.0023105147,79.32621,22.591663,0.0011441538,3.1850574,0.0012205349,0.47299048,2.0518076,2.5877225,0.42115197,0.12575796,0.1123976,0.34792468,0.14238633,0.58608735,0.0,0.00051639124,0.0,0.58565754,0.8810228,0.38122275,0.83373237,3.0253415,0.76216793,0.4057976,0.6031689643859863,0.56600016421514,-0.02976822853088379,-6788.078125,0.5931739368497901,-0.16184300184249878,-0.06530995666980743,0.09653304517269135,0.8238276,0.28182715,0.76216793
2212600,"                   FALLING CREEK NEAR JULIETTE, GA",3,33.09985,-83.72351,187.96,0.0090237999831922,1.19152635666562,159.45,0.927,1.50000001490117,1.6052457,191.25612,2.686293,352.05417,0.058321975,0.4541552,0.15566528,0.0056498908,-0.515714,2.2099912,0.03996232,0.006913535,0.87759405,0.07210281,0.12227834,0.03828748,0.14322793,123.74966,53.197674,0.021353366,3.3632207,0.02145862,0.38410476,2.1238847,2.7189415,0.5215125,0.28179437,0.06194795,0.47002324,0.06396414,0.813773,0.0,0.015131168,0.0,0.8137266,0.9090508,0.1655652,0.33314028,0.85125625,0.8843,0.36783078,0.7525978088378906,0.7462087838085139,0.12392014265060425,-250.06748962402344,0.6488410293849243,-0.15415039658546448,-0.08705027401447296,0.06710012257099152,0.4720564,0.27359003,0.8843
2215100,"         TUCSAWHATCHEE CREEK NEAR HAWKINSVILLE, GA",3,32.23944,-83.50167,420.29,0.0010333057458655,0.941659651451117,113.08,0.1516,1.50000001490116,1.6323603,228.4486,2.405992,285.72885,0.107912436,0.5365683,0.10512872,0.023714684,-0.005994618,3.2480679,0.041652832,0.019436132,1.4708083,0.5576803,0.18691951,0.0623663,0.02387919,100.18158,29.278399,0.007835205,3.3554096,0.00792331,0.39929432,2.1728513,2.8509364,0.558266,0.113281965,0.11042268,0.48401335,0.10531709,0.70772225,0.0,0.011386954,0.0,0.7074847,0.89606094,0.24784997,0.6188883,2.5054438,0.8313589,0.36616853,0.631896585226059,0.5121310861347603,0.5424999892711639,-58.98125457763672,0.7598101843402081,-0.10265418887138367,-0.07455466687679291,0.02809952199459076,0.61546874,0.40571213,0.8313589
2216180,"                     TURNPIKE CREEK NEAR MCRAE, GA",3,31.99139,-82.92194,129.11,0.000534865436369,0.935456888319936,83.53,0.4884,1.50000001490116,1.8644155,214.00226,3.0300379,222.19585,0.14955986,0.47648287,0.13642254,0.022132345,-0.508552,3.4204164,0.038312815,0.019656315,1.8470705,0.3040819,0.21448317,0.07110264,0.004826096,74.774445,12.116125,0.0023608047,3.2951581,0.0024375808,0.41311863,2.1055615,2.7016428,0.45385635,0.1830265,0.14342394,0.38021913,0.11830782,0.7066764,0.0,-0.0022804176,0.0,0.7065643,0.8704575,0.3524809,0.5295152,1.7693262,0.76756585,0.36932805,0.6759468019008636,0.6512983818047267,-0.1694958209991455,,0.5813104581127944,-0.27541202306747437,-0.1147318184375763,0.16068020462989807,0.73834103,0.2630675,0.76756585
2221525,"                   MURDER CREEK BELOW EATONTON, GA",3,33.25236,-83.48128,490.8,0.0095385192188569,0.935484660776579,176.01,0.8252,1.50000001490116,1.2010877,209.10333,2.2360392,256.98718,0.09332931,0.56965303,0.119662605,0.005466733,-0.032691248,2.7310414,0.043403752,0.007927718,0.86529636,0.10736072,0.10561154,0.037340507,0.16111816,93.399055,41.936623,0.027390953,3.3117893,0.027481636,0.30410555,2.073842,2.849691,0.6639517,0.18564963,0.103319004,0.615552,0.05553914,0.90452504,0.0,0.010860526,0.0,0.90446013,0.90406275,0.12394654,0.8436394,2.7955282,0.88207877,0.29444197,0.6258727610111237,0.7011146695085108,0.4623989462852478,-19.678546905517578,0.8247855448074466,-0.09531008452177048,-0.07598576694726944,0.019324317574501038,0.38167515,0.45803753,0.88207877
2231000,"                ST. MARYS RIVER NR MACCLENNY, FLA.",3,30.35885,-82.0815,1748.37,0.0002359180653982,0.915428139762131,38.71,0.9529,1.50000001490116,2.176865,262.41617,2.698486,244.50983,0.15266299,0.6046446,0.09351852,0.027315758,-0.4963694,3.031702,0.0411884,0.0238488,2.5976338,1.3604944,0.2097041,0.071510956,4.3162607e-05,77.592735,36.180225,7.728066e-08,3.69909,7.637533e-05,0.6364175,2.1758556,2.9344869,0.59363055,0.12845321,0.16813207,0.51286024,0.11850994,0.8094506,0.0,-0.0044444543,0.0,0.80871195,0.8776921,0.2596285,1.273682,4.4175067,0.7758255,0.6004252,0.7806989550590515,0.6439317345398696,0.3476371765136719,-178.9922637939453,0.6972075196203686,-0.07490131258964539,-0.043538521975278854,0.03136279061436653,1.0528433,0.35190737,0.7758255
2231342," FT DRUM CREEK AT SUNSHINE ST PKY NEAR FT DRUM, FL",3,27.56865,-80.79617,111.56,0.0,0.924647850836679,21.9,0.1387,1.50000001490116,2.0305932,256.34293,2.9141772,172.69264,0.107613534,0.55035675,0.09310258,0.008909958,-0.7127161,3.4951239,0.038951993,0.0152027225,2.3040605,0.41189355,0.25257677,0.03827698,0.00021556321,55.37999,22.176199,0.00016860967,3.7383912,0.0002449021,0.5660868,2.1603272,2.9533858,0.6714756,0.21935463,0.12752318,0.6089458,0.13074337,0.9558299,0.0,-0.0116586555,0.0,0.95559305,0.8882349,0.3266858,0.976082,3.557674,0.8150792,0.50352025,0.7065686285495758,0.749036078862146,0.4397096633911133,-86.5713882446289,0.8300784814747216,-0.15415067970752716,-0.0586506687104702,0.09550001099705696,0.9422223,0.27766612,0.8150792
2235200,"                  BLACKWATER CREEK NEAR CASSIA, FL",3,28.87453,-81.48938,297.7,0.0,1.1016991634694,26.25,0.6142,1.50000001490116,2.2721026,256.97156,2.8379717,203.23814,0.12872392,0.56171775,0.109864675,0.016737647,-0.61406016,3.233028,0.03871724,0.02011868,2.3856366,0.5802657,0.27833527,0.05816726,4.2914726e-05,67.09147,21.22082,2.031499e-08,3.6950996,7.631434e-05,0.6717639,2.077253,2.8354175,0.62016237,0.18818519,0.14880943,0.5411201,0.14753644,0.8781217,0.0,-0.014452961,0.0,0.87790614,0.87615436,0.3600028,1.2931696,3.403453,0.7858897,0.6068239,-3.132164478302002,-0.6493032560069083,0.10444122552871704,-456.04644775390625,0.7840846869866764,-0.042111486196517944,-0.06585682928562164,0.0237453430891037,1.0638405,0.6024544,0.7858897
2245500,"      SOUTH FORK BLACK CREEK NR PENNEY FARMS, FLA.",3,29.97941,-81.85204,348.43,0.0004366285424588,1.01443871182188,41.45,0.8235,1.50000001490116,1.8103777,249.62965,2.7249885,200.77925,0.15560943,0.6348806,0.10101697,0.010512719,-0.38503855,3.5487714,0.039265577,0.015856404,2.2187684,0.36537096,0.21298242,0.047832087,4.3000575e-05,63.6143,27.368053,3.0647332e-08,3.6578948,7.6325254e-05,0.5348206,2.145531,2.9805493,0.6695371,0.14279148,0.17921539,0.6040125,0.11174745,0.92602456,0.0,-0.020139137,0.0,0.9258493,0.8766788,0.25307423,1.0079529,2.8177955,0.80433494,0.49487224,0.6245012879371643,0.6520229072346397,0.5460399091243744,-50.336151123046875,0.9326519437853623,-0.09811784327030182,-0.06958351284265518,0.028534330427646637,0.8310765,0.35273686,0.80433494
2246000,"        NORTH FORK BLACK CREEK NR MIDDLEBURG, FLA.",3,30.1133,-81.90649,451.06,0.0003326922230974,0.887561340128634,34.57,0.8293,1.50000001490116,1.5807341,242.79228,2.665618,187.98737,0.17732015,0.63989395,0.09949584,0.009446185,-0.2757927,3.6926715,0.03950305,0.01520336,2.2028782,0.3661233,0.15659696,0.037282187,4.308176e-05,58.29552,27.606369,4.8805383e-08,3.651079,7.634516e-05,0.47926253,2.15567,3.025958,0.6704809,0.14612465,0.20495073,0.61613345,0.0830216,0.9672132,0.0,-0.008457075,0.0,0.9668899,0.8744775,0.1946648,1.1676787,3.5112004,0.8006447,0.45392165,0.7404812276363373,0.6663737227842494,0.5594418346881866,-33.29282760620117,0.9138528928636612,-0.11000105738639832,-0.0683714896440506,0.04162956774234772,0.79222816,0.3272559,0.8006447
2296500,                     CHARLIE CREEK NEAR GARDNER FL,3,27.37504,-81.79647,886.4,0.0,0.953196371846661,31.23,0.1676,1.50000001490116,2.232651,278.91245,2.808733,195.17912,0.08291499,0.5307605,0.08048033,0.007134542,-0.73560035,3.1810317,0.036060013,0.013500531,2.5537899,0.54546905,0.24064365,0.04094881,0.00057630584,60.87408,27.000109,0.00037934058,3.6635492,0.00045563217,0.6324483,2.1486561,2.873707,0.63495326,0.15804125,0.097932875,0.57446814,0.123889156,0.8304485,0.0,-0.011263694,0.0,0.8301004,0.90317005,0.3301077,2.112451,6.0635214,0.83392644,0.57251304,0.6830041408538818,0.7530697521192137,0.4931299090385437,-209.57228088378906,0.7435663442233984,-0.08546116948127747,-0.043891988694667816,0.04156918078660965,0.929373,0.34049785,0.83392644
2297155,                   HORSE CREEK NEAR MYAKKA HEAD FL,3,27.48726,-82.02342,93.6,0.0,0.974566036121598,35.51,0.1264,1.50000001490116,1.9824774,260.22205,3.005128,185.19632,0.07905979,0.5028933,0.10626679,0.004688827,-0.885203,3.436594,0.035836477,0.008683336,1.9549024,0.13040715,0.32640648,0.060091063,4.2910753e-05,63.718914,16.723526,7.252759e-10,4.0341783,7.629472e-05,0.50543725,2.3273513,3.227525,0.7957451,0.30148372,0.108106956,0.7072835,0.16554777,1.1168823,0.0,-0.00531965,0.0,1.1167823,0.8957126,0.40700725,1.346374,2.823989,0.84628624,0.4297793,0.5630661249160767,0.5324474629100819,0.4141573905944824,-468.4694519042969,0.8105493703230516,-0.13517463207244873,-0.08174794167280197,0.05342669039964676,0.78681606,0.3074208,0.84628624
2297310,                       HORSE CREEK NEAR ARCADIA FL,3,27.19949,-81.98842,528.38,0.0,1.0523848479903,25.71,0.1446,1.50000001490116,2.3817246,267.94254,2.8292885,211.48166,0.08485836,0.5664329,0.083857514,0.009837539,-0.6471715,3.0407288,0.037139665,0.01768168,2.5458355,0.5609244,0.31834918,0.04851822,7.3932126e-05,68.825264,34.005272,3.7178866e-05,3.9059598,0.00011347295,0.65396214,2.1731362,3.03282,0.75529563,0.21948329,0.10980495,0.6765503,0.16409342,1.0058455,0.0,-0.009006227,0.0,1.0054291,0.9004457,0.34451303,1.3517727,3.6514227,0.8303544,0.57231015,0.6918570399284363,0.644847111647922,0.4939005970954895,-148.1821746826172,0.7802518707793393,-0.09331221878528595,-0.04005204886198044,0.05326016992330551,1.0299159,0.34070244,0.8303544
2298123,                  PRAIRIE CREEK NEAR FORT OGDEN FL,3,27.052,-81.78453,540.65,0.0,0.956880908671743,21.75,0.1369,1.49420528938958,2.1643007,261.78073,2.7960734,185.33951,0.12205962,0.5532758,0.09026642,0.015391426,-0.48259556,3.4751363,0.038757548,0.021001827,2.503851,0.9664781,0.27393508,0.03483354,0.00017218165,56.361916,24.299416,0.00013909343,3.6761658,0.00021538588,0.62184894,2.0974631,2.899529,0.6625661,0.15519509,0.1448957,0.59745216,0.14466324,0.89755005,0.0,-0.0086884415,0.0,0.8968983,0.8886731,0.35820916,1.0773598,3.0566463,0.80020136,0.545935,0.7167679965496063,0.718688273104996,0.7943295538425446,-3.663425922393799,0.8800876072275963,-0.08894752711057663,-0.04192499816417694,0.04702252894639969,0.9883866,0.41313374,0.80020136
2298608,                    MYAKKA RIVER AT MYAKKA CITY FL,3,27.34366,-82.15676,312.34,0.0,0.929740051492206,22.79,0.0756,1.50000001490116,2.1630027,256.2496,2.991408,176.63393,0.10010396,0.524655,0.094006255,0.009360022,-0.7571417,3.2970505,0.03876388,0.015974296,2.3960001,0.4362736,0.3038994,0.041252356,4.290664e-05,58.29941,25.679024,1.316748e-10,3.9690294,7.629405e-05,0.57593346,2.2057316,3.0995383,0.76465505,0.29382563,0.13373375,0.69380593,0.1566296,1.1213728,0.0,-0.008533615,0.0,1.1210452,0.892193,0.35270548,0.63282174,1.7612926,0.81448007,0.49412146,0.6920074820518494,0.595773515828752,0.5913182497024536,-37.109798431396484,0.8260631502098923,-0.11394425481557846,-0.05240323394536972,0.06154102087020874,1.0269166,0.29459625,0.81448007
2299950,                 MANATEE RIVER NEAR MYAKKA HEAD FL,3,27.47365,-82.2112,174.27,0.0,0.888950523437675,33.67,0.0572,1.50000001490116,2.0283895,253.83601,2.985445,164.01889,0.1021088,0.53507197,0.09512134,0.007549951,-0.7784911,3.4731712,0.038734153,0.013870367,2.2468085,0.305437,0.27899745,0.035553023,4.2907093e-05,54.15116,23.400187,3.737058e-10,4.0293,7.629428e-05,0.5256645,2.2339432,3.1803806,0.8115571,0.32352322,0.13729796,0.7451261,0.14327371,1.2059543,0.0,-0.0043417793,0.0,1.2057182,0.8920848,0.33547336,0.9610657,2.6955678,0.8228458,0.4506711,0.627580463886261,0.6354949526551938,0.5910765528678894,-33.951332092285156,0.849060047453915,-0.15415067970752716,-0.058226656168699265,0.0959240235388279,0.95811385,0.25270125,0.8228458
2300700,                    BULLFROG CREEK NEAR WIMAUMA FL,3,27.79197,-82.35204,73.84,0.0,1.11723164526588,25.46,0.0836,1.50000001490116,2.2611094,252.51443,3.0185728,167.79236,0.09147686,0.50247896,0.10715979,0.0063573197,-0.8125179,3.0786827,0.034318216,0.013309014,2.3544362,0.18576822,0.33253604,0.039110165,4.290726e-05,56.29619,21.123405,3.0416655e-10,3.9426675,7.629415e-05,0.58491343,2.1485772,3.0073876,0.7454428,0.35063452,0.116376474,0.67227393,0.16944668,1.1392928,0.0,-0.0051605725,0.0,1.1391686,0.8883904,0.3999828,0.92277217,2.1175318,0.82013905,0.4905999,0.5821474194526672,0.45579191269414265,0.21319758892059326,-9.373229026794434,0.801058587333455,-0.157629132270813,-0.06725165247917175,0.09037747979164124,1.0160657,0.26674625,0.82013905
2310947,"         WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FLA.",3,28.31195,-82.05591,649.56,0.0,0.943236142232938,42.23,0.3118,1.50000001490116,2.1608436,277.14133,2.5981193,195.44595,0.11098914,0.55921495,0.09358418,0.010807326,-0.5095775,3.2920985,0.035748374,0.016328089,2.497983,0.6578475,0.1887139,0.03973092,4.29102e-05,64.58853,24.46526,1.8339111e-09,3.7622664,7.6295786e-05,0.6548197,2.15937,2.964993,0.6769414,0.14272103,0.13693397,0.6186699,0.09976056,0.8983304,0.0,-0.011157949,0.0,0.89802665,0.89276797,0.27455926,1.2492249,3.5575793,0.8170012,0.6162349,-0.11678218841552734,0.0008814430439318954,-0.46019577980041504,-12447080.0,0.5597736813287096,-0.09531008452177048,-0.054092053323984146,0.04121803119778633,0.9873837,0.42382094,0.8170012
2312200,"       LITTLE WITHLACOOCHEE RIVER AT RERDELL, FLA.",3,28.57277,-82.15536,413.48,0.0,1.05206821261715,34.11,0.4082,1.50000001490116,2.1678336,281.30215,2.3883772,272.05017,0.07961008,0.563747,0.08174088,0.009813217,-0.34493822,3.0800018,0.035535764,0.01443778,2.4666533,0.7161735,0.17881906,0.042622074,4.29164e-05,88.11254,42.138775,5.983157e-08,3.603764,7.635396e-05,0.6245929,2.1781993,2.8953655,0.63302165,0.084073536,0.09325931,0.57724434,0.09431616,0.75458175,0.0,-0.011713444,0.0,0.75429463,0.9133588,0.23485325,0.8965813,3.4224412,0.86460036,0.5886341,0.16243481636047363,0.13840527599624408,-0.4804525375366211,-20042.568359375,0.463953276145282,-0.07410787045955658,-0.037914931774139404,0.036192938685417175,0.85845727,0.4897911,0.86460036
2314500,"            SUWANNEE RIVER AT US 441, AT FARGO, GA",3,30.68056,-82.56056,3322.15,0.0002496503583007,0.952352129956131,42.05,0.9741,1.50000001490117,2.3206298,278.95844,2.554417,300.25778,0.10723592,0.60215,0.086822465,0.023734095,-0.59932363,2.8795033,0.038933076,0.019602666,2.6064632,1.3222649,0.27332425,0.10333061,0.00013621287,94.3149,41.392937,9.199401e-05,3.5684443,0.00016878375,0.62642264,2.194205,2.864307,0.5651009,0.07807505,0.11063469,0.4582174,0.1485291,0.6469323,0.0,-0.00792754,0.0,0.64650834,0.8950248,0.31512198,1.370936,4.9848504,0.81454563,0.58718836,0.6019187271595001,0.6807111495952941,0.12906771898269653,-295.2107849121094,0.613433108231429,-0.04275171458721161,-0.042697660624980927,5.405396223068237e-05,0.9200371,0.5278795,0.81454563
2315500,"             SUWANNEE RIVER AT WHITE SPRINGS, FLA.",3,30.32578,-82.73818,6136.26,0.0002426326463345,1.01125024123284,39.99,0.9266,1.50000001490116,2.5614033,306.88318,2.5567467,324.10507,0.06521061,0.675914,0.06700299,0.008059974,-0.88361776,2.1437411,0.033107407,0.011543125,2.7940595,1.168253,0.3575502,0.114094675,0.000106911335,97.622696,45.421066,5.4895285e-05,3.6052847,0.00013119247,0.73588,2.129866,2.8015378,0.60425746,0.068189815,0.069200344,0.4636657,0.18280497,0.6010604,0.0,-0.003790301,0.0,0.6006624,0.91367394,0.36184028,1.8686346,7.4856877,0.8600062,0.6957664,0.6463931798934937,0.6992576954580998,0.23360252380371094,-229.42694091796875,0.6304070085782078,-0.047067463397979736,-0.03667487949132919,0.010392583906650543,0.94727737,0.5102353,0.8600062
2324400,"                FENHOLLOWAY RIVER NEAR FOLEY, FLA.",3,30.09827,-83.47181,176.27,0.0001972528892217,0.990876783761431,31.14,0.8795,1.50000001490116,2.8868902,297.13135,1.784081,326.00714,0.08475183,0.48432106,0.12853128,0.017282024,-0.82212186,2.4285793,0.038334206,0.016549567,2.7818372,1.8275411,0.1460411,0.028985169,4.316915e-05,125.49731,27.890007,1.0911081e-06,3.8373644,7.738643e-05,0.6874756,2.3846736,3.0895963,0.5811828,0.060562782,0.10482494,0.5262742,0.08166165,0.6916658,0.0,0.022568654,0.0,0.68964195,0.90342706,0.22833619,1.0543436,2.2677176,0.87935454,0.6587838,0.3200265169143677,0.38580061718646175,-0.17543351650238037,-6171.87158203125,0.5108596459207885,-0.07884799689054489,-0.04882236570119858,0.030025631189346313,1.0308287,0.43553308,0.87935454
2327100,"                SOPCHOPPY RIVER NR SOPCHOPPY, FLA.",3,30.12937,-84.49435,271.12,0.0001008204882995,0.784210723359089,25.14,1.0,1.50000001490116,2.072466,232.01546,2.8192685,221.6099,0.19507445,0.55107296,0.13604264,0.034470387,-0.5171287,3.27861,0.0418116,0.026108276,2.203588,0.9657815,0.15431851,0.042717263,4.3246655e-05,84.88115,15.312166,1.1905837e-06,4.1775727,7.748979e-05,0.53549826,2.379468,3.3695545,0.7163641,0.2727889,0.2697291,0.64450026,0.09439448,1.1870228,0.0,0.0047768,0.0,1.1861836,0.8561575,0.2363791,0.9369799,1.761778,0.69534415,0.512715,0.5588663816452026,0.5203341612275163,0.5249847173690796,-223.4811553955078,0.7599926993977003,-0.14107878506183624,-0.09484081715345383,0.046237967908382416,1.2718456,0.24085292,0.69534415
2342933,       SOUTH FORK COWIKEE CREEK NEAR BATESVILLE AL,3,32.01766,-85.29577,290.1,0.0027962712555372,0.858570535511784,127.7,0.9083,1.50000001490116,1.4487733,217.68903,2.256311,285.33734,0.112795256,0.57676125,0.12631387,0.016775029,0.0076779053,2.971035,0.042686995,0.013080983,1.1241397,0.2507861,0.11962501,0.055728078,0.038483616,116.84134,40.03332,0.010841865,3.8328726,0.01092182,0.33920524,2.331644,3.2846005,0.7947095,0.22017705,0.15101165,0.73895615,0.06820001,1.1101485,0.0,0.008620826,0.0,1.110102,0.90066385,0.1319552,1.226636,2.5727515,0.8615367,0.3251107,0.5664486587047577,0.4983011101137652,0.208690345287323,-153.47354125976562,0.7249498083591897,-0.1590646505355835,-0.0898260772228241,0.0692385733127594,0.5169279,0.26551443,0.8615367
2349900,"                    TURKEY CREEK AT BYROMVILLE, GA",3,32.19556,-83.90222,122.87,0.0010817469729248,0.930871960714825,116.19,0.0989,1.50000001490116,1.7452078,217.11032,2.6749132,281.006,0.11137679,0.5017326,0.11698121,0.023631733,-0.1888852,3.3270855,0.040425044,0.019671252,1.3872787,0.36538115,0.18333483,0.061915644,0.018244708,100.031845,21.703876,0.0063880794,3.4045193,0.0064712423,0.4104309,2.1956499,2.8447196,0.5263547,0.15602508,0.1131992,0.45403856,0.10348325,0.72326756,0.0,0.01115881,0.0,0.723121,0.88838154,0.2660496,0.5049834,1.8271111,0.8257158,0.3774577,0.7521639615297318,0.7223031435342359,0.6227993965148926,-80.25663757324219,0.7948530753787187,-0.09531008452177048,-0.09648924320936203,0.0011791586875915527,0.6189193,0.39607397,0.8257158
2350900,"                KINCHAFOONEE CREEK NEAR DAWSON, GA",3,31.76444,-84.25333,1365.12,0.001767717746493,0.868162800968536,139.77,0.3941,1.50000001490116,1.7588183,235.90994,2.4662335,261.2924,0.14570862,0.59778184,0.10237943,0.034285188,4.7788024e-05,3.3750968,0.042891316,0.02449406,1.9454781,0.7577136,0.17232254,0.07097777,0.019105949,96.313194,32.797646,0.0069541913,3.6529896,0.007034518,0.43945116,2.1989028,3.0622797,0.68770045,0.15848091,0.17155091,0.60821575,0.10330399,0.9382511,0.0,0.0044915425,0.0,0.9380394,0.8847027,0.21424353,1.4418812,4.759452,0.7829663,0.4151709,0.7952333241701126,0.8461332719747464,0.7292391955852509,-3.5838170051574707,0.9700675305712722,-0.0713430717587471,-0.07173939049243927,0.0003963187336921692,0.8524919,0.54349774,0.7829663
2361000,"             CHOCTAWHATCHEE RIVER NEAR NEWTON, AL.",3,31.34295,-85.61049,1781.61,0.0015124422847458,0.831366316772442,117.14,0.4408,1.50000001490116,1.5830287,231.72038,2.5482335,214.95995,0.16753444,0.6370239,0.10659193,0.02527125,0.0968848,3.336969,0.043637,0.022405252,2.038288,0.6677352,0.15640895,0.06464308,0.016230717,85.078575,38.47897,0.0062651183,3.930132,0.006341408,0.4301264,2.2502306,3.2972758,0.81944776,0.20926182,0.221899,0.74567354,0.0908401,1.1768373,0.0,0.006684784,0.0,1.176585,0.87987834,0.1670024,1.1615733,3.020959,0.7745424,0.4120219,0.7553517073392868,0.8509832066901615,0.7345752418041229,-5.465172290802002,0.9815659791932835,-0.08778552711009979,-0.07776094973087311,0.010024577379226685,0.9518065,0.48318812,0.7745424
2363000,                          PEA RIVER NEAR ARITON AL,3,31.59489,-85.783,1292.51,0.0026556564479946,1.05325583895308,135.39,0.635,1.50000001490116,1.8886313,236.8782,2.2887123,318.10452,0.09145282,0.5562892,0.10925612,0.02556922,-0.11120391,2.8545537,0.04359499,0.018191146,1.7813209,0.42644203,0.2382581,0.08789795,0.045201074,135.54958,66.43776,0.011435063,3.9508321,0.011529156,0.4536184,2.3663142,3.3029237,0.800805,0.20599279,0.1269284,0.6999612,0.13191365,1.032887,0.0,0.0119203925,0.0,1.0327137,0.90506274,0.21208905,0.9561462,2.7959569,0.83923686,0.41937044,0.691130518913269,0.7341735223988705,0.5556716620922089,-32.62880325317383,0.8262456652673845,-0.11008315533399582,-0.06824660301208496,0.04183655232191086,0.7835937,0.3816728,0.83923686
2369800,                  BLACKWATER RIVER NEAR BRADLEY AL,3,31.02768,-86.70996,227.51,0.0008723526438152,0.804666016945687,72.29,0.9643,1.50000001490116,1.7369574,216.0385,2.698167,317.8355,0.112838626,0.5434296,0.13534838,0.021758981,-0.31560785,2.8625786,0.042133722,0.0146526415,1.5124538,0.21648368,0.17211385,0.059347577,0.018895477,145.13342,53.652718,0.0050731474,4.572896,0.0051513426,0.46453267,2.5793116,3.667099,0.8970515,0.44660455,0.18472509,0.81942445,0.09693644,1.4507579,0.0,0.005235923,0.0,1.4506868,0.8829637,0.15105903,1.6741245,2.5307643,0.82212394,0.44576326,0.8125097900629044,0.8384947237406163,0.6672653555870056,-6.938565254211426,1.0,-0.09097178280353546,-0.11058014631271362,0.01960836350917816,0.8665858,0.4743156,0.82212394
2371500,                      CONECUH RIVER AT BRANTLEY AL,3,31.5735,-86.25162,1292.79,0.0040171402581935,0.792845349065351,125.86,0.6862,1.50000001490116,1.6924932,225.29897,2.5442212,257.97958,0.1887156,0.58374906,0.11624714,0.04660663,-0.08491578,3.377345,0.04367309,0.026248971,1.7949573,0.80745965,0.11281954,0.050956115,0.03991563,103.8732,26.839079,0.011121951,3.9546506,0.011199269,0.44132048,2.2708204,3.2863731,0.75308585,0.23834604,0.25465548,0.6868143,0.07971308,1.179819,0.0,0.008881091,0.0,1.1795211,0.8696413,0.16666394,1.571534,3.4789915,0.7422356,0.4268028,0.6612368226051331,0.8165195407782337,0.6736719310283661,-22.667158126831055,0.8868406643548092,-0.08701135218143463,-0.08826617896556854,0.0012548267841339111,1.0057765,0.41650236,0.7422356
